step, energy
497.0,-80.652899
498.0,-80.652899
499.0,-80.652899
500.0,-81.161988
501.0,-81.161988
502.0,-82.028046
503.0,-83.05827
504.0,-83.05827
505.0,-83.05827
506.0,-83.05827
507.0,-83.05827
508.0,-83.05827
509.0,-83.05827
510.0,-83.05827
511.0,-83.05827
512.0,-82.045376
513.0,-82.045376
514.0,-81.033467
515.0,-81.033467
516.0,-81.033467
517.0,-81.576415
518.0,-81.576415
519.0,-81.576415
520.0,-81.576415
521.0,-81.576415
522.0,-81.576415
523.0,-81.576415
524.0,-81.576415
525.0,-81.576415
526.0,-82.251349
527.0,-81.708401
528.0,-81.033467
529.0,-79.647718
530.0,-78.261424
531.0,-78.261424
532.0,-78.261424
533.0,-78.261424
534.0,-78.261424
535.0,-79.647173
536.0,-79.647173
537.0,-79.647173
538.0,-79.647173
539.0,-79.647173
540.0,-80.659082
541.0,-79.272788
542.0,-79.272788
543.0,-80.659082
544.0,-82.045376
545.0,-82.045376
546.0,-82.045376
547.0,-82.045376
548.0,-82.045376
549.0,-81.911241
550.0,-81.911241
551.0,-80.524947
552.0,-81.911241
553.0,-81.911241
554.0,-81.014173
555.0,-81.014173
556.0,-81.014173
557.0,-81.014173
558.0,-81.575046
559.0,-81.575046
560.0,-81.575046
561.0,-81.014173
562.0,-81.014173
563.0,-81.014173
564.0,-79.627879
565.0,-79.898234
566.0,-79.898234
567.0,-79.898234
568.0,-80.032369
569.0,-80.032369
570.0,-80.032369
571.0,-80.032369
572.0,-80.032369
573.0,-80.032369
574.0,-80.032369
575.0,-80.032369
576.0,-80.032369
577.0,-80.032369
578.0,-80.032369
579.0,-80.032369
580.0,-79.762014
581.0,-79.762014
582.0,-79.762014
583.0,-78.37572
584.0,-78.37572
585.0,-79.035913
586.0,-78.411028
587.0,-77.717881
588.0,-79.104175
589.0,-79.104175
590.0,-79.104175
591.0,-79.104175
592.0,-79.72906
593.0,-79.72906
594.0,-79.72906
595.0,-79.72906
596.0,-79.035913
597.0,-79.035913
598.0,-80.285682
599.0,-80.285682
600.0,-80.285682
601.0,-80.151547
602.0,-78.765253
603.0,-78.765253
604.0,-79.88797
605.0,-79.88797
606.0,-79.88797
607.0,-79.88797
608.0,-79.88797
609.0,-79.194823
610.0,-79.194823
611.0,-79.194823
612.0,-79.194823
613.0,-79.194823
614.0,-79.194823
615.0,-79.194823
616.0,-79.194823
617.0,-79.88797
618.0,-79.88797
619.0,-79.88797
620.0,-80.581117
621.0,-79.4584
622.0,-78.072106
623.0,-78.072106
624.0,-79.4584
625.0,-79.4584
626.0,-79.4584
627.0,-78.235803
628.0,-78.235803
629.0,-78.235803
630.0,-78.92895
631.0,-78.92895
632.0,-78.92895
633.0,-78.92895
634.0,-78.92895
635.0,-78.92895
636.0,-78.92895
637.0,-78.92895
638.0,-78.92895
639.0,-78.089154
640.0,-79.475448
641.0,-79.609583
642.0,-80.449379
643.0,-80.46108
644.0,-81.847374
645.0,-80.308412
646.0,-80.308412
647.0,-80.995876
648.0,-80.995876
649.0,-80.995876
650.0,-80.995876
651.0,-80.995876
652.0,-80.995876
653.0,-80.995876
654.0,-80.995876
655.0,-80.308412
656.0,-82.149183
657.0,-82.149183
658.0,-82.149183
659.0,-82.149183
660.0,-82.149183
661.0,-82.149183
662.0,-82.149183
663.0,-82.149183
664.0,-82.149183
665.0,-82.149183
666.0,-82.951762
667.0,-82.306386
668.0,-82.306386
669.0,-82.306386
670.0,-82.306386
671.0,-82.306386
672.0,-82.306386
673.0,-82.306386
674.0,-82.306386
675.0,-82.306386
676.0,-82.306386
677.0,-82.95455
678.0,-81.568256
679.0,-80.283537
680.0,-80.283537
681.0,-80.283537
682.0,-80.283537
683.0,-80.283537
684.0,-80.283537
685.0,-80.283537
686.0,-81.669831
687.0,-81.669831
688.0,-82.316136
689.0,-82.182001
690.0,-82.182001
691.0,-83.480187
692.0,-83.480187
693.0,-83.480187
694.0,-84.64293
695.0,-84.64293
696.0,-84.64293
697.0,-84.64293
698.0,-84.64293
699.0,-84.64293
700.0,-84.64293
701.0,-84.64293
702.0,-83.480187
703.0,-83.614322
704.0,-82.292977
705.0,-83.577696
706.0,-83.577696
707.0,-83.443561
708.0,-83.443561
709.0,-83.443561
710.0,-83.577696
711.0,-83.577696
712.0,-83.577696
713.0,-83.577696
714.0,-83.577696
715.0,-84.138569
716.0,-83.385515
717.0,-82.694049
718.0,-82.694049
719.0,-82.694049
720.0,-82.694049
721.0,-82.694049
722.0,-82.694049
723.0,-83.418171
724.0,-83.418171
725.0,-82.102405
726.0,-82.102405
727.0,-82.102405
728.0,-82.102405
729.0,-82.102405
730.0,-82.102405
731.0,-82.102405
732.0,-82.102405
733.0,-82.102405
734.0,-82.102405
735.0,-82.102405
736.0,-82.765651
737.0,-82.204778
738.0,-82.204778
739.0,-86.139813
740.0,-87.455579
741.0,-87.455579
742.0,-88.834077
743.0,-88.834077
744.0,-88.834077
745.0,-88.834077
746.0,-88.834077
747.0,-88.834077
748.0,-88.834077
749.0,-88.834077
750.0,-88.834077
751.0,-88.834077
752.0,-88.699942
753.0,-88.699942
754.0,-87.313648
755.0,-87.313648
756.0,-87.313648
757.0,-87.313648
758.0,-86.620501
759.0,-86.620501
760.0,-86.620501
761.0,-86.620501
762.0,-85.606166
763.0,-85.606166
764.0,-85.606166
765.0,-85.606166
766.0,-85.606166
767.0,-85.606166
768.0,-84.219872
769.0,-84.219872
770.0,-84.219872
771.0,-83.557259
772.0,-83.557259
773.0,-83.557259
774.0,-83.557259
775.0,-84.943553
776.0,-84.943553
777.0,-84.943553
778.0,-84.943553
779.0,-85.6367
780.0,-85.127294
781.0,-85.127294
782.0,-84.632382
783.0,-85.294995
784.0,-85.294995
785.0,-85.294995
786.0,-85.294995
787.0,-85.294995
788.0,-85.294995
789.0,-85.021797
790.0,-85.021797
791.0,-83.635503
792.0,-83.908701
793.0,-84.923036
794.0,-84.229889
795.0,-84.739295
796.0,-84.739295
797.0,-83.356236
798.0,-83.356236
799.0,-82.09319
800.0,-82.09319
801.0,-82.09319
802.0,-82.09319
803.0,-82.09319
804.0,-81.107679
805.0,-79.744842
806.0,-79.744842
807.0,-79.744842
808.0,-79.744842
809.0,-79.04894
810.0,-79.04894
811.0,-78.355793
812.0,-78.355793
813.0,-78.355793
814.0,-78.355793
815.0,-76.969499
816.0,-76.969499
817.0,-76.969499
818.0,-78.092216
819.0,-77.399069
820.0,-77.399069
821.0,-77.399069
822.0,-77.399069
823.0,-78.094971
824.0,-78.094971
825.0,-79.47803
826.0,-81.614956
827.0,-81.614956
828.0,-82.977793
829.0,-82.977793
830.0,-82.977793
831.0,-82.977793
832.0,-82.977793
833.0,-82.977793
834.0,-81.599053
835.0,-81.599053
836.0,-81.599053
837.0,-81.599053
838.0,-81.599053
839.0,-80.88266
840.0,-81.575807
841.0,-81.575807
842.0,-81.575807
843.0,-81.575807
844.0,-81.575807
845.0,-81.575807
846.0,-82.268954
847.0,-82.268954
848.0,-83.655248
849.0,-83.655248
850.0,-83.655248
851.0,-83.655248
852.0,-83.655248
853.0,-83.655248
854.0,-83.655248
855.0,-84.371641
856.0,-84.371641
857.0,-84.371641
858.0,-84.371641
859.0,-84.371641
860.0,-82.985347
861.0,-82.985347
862.0,-82.985347
863.0,-82.985347
864.0,-82.985347
865.0,-82.985347
866.0,-82.2922
867.0,-82.2922
868.0,-82.2922
869.0,-82.2922
870.0,-82.2922
871.0,-82.2922
872.0,-82.2922
873.0,-82.2922
874.0,-87.518648
875.0,-86.79989
876.0,-86.79989
877.0,-87.493037
878.0,-86.166355
879.0,-87.493037
880.0,-86.37032
881.0,-86.37032
882.0,-86.706372
883.0,-86.706372
884.0,-86.706372
885.0,-86.706372
886.0,-86.706372
887.0,-86.706372
888.0,-86.706372
889.0,-88.092666
890.0,-88.092666
891.0,-93.433989
892.0,-93.433989
893.0,-93.433989
894.0,-91.405485
895.0,-90.078803
896.0,-90.77195
897.0,-89.385656
898.0,-89.385656
899.0,-89.385656
900.0,-89.385656
901.0,-90.0141
902.0,-90.0141
903.0,-88.627806
904.0,-89.320252
905.0,-89.320252
906.0,-88.627105
907.0,-88.627105
908.0,-88.627105
909.0,-88.627105
910.0,-88.627105
911.0,-88.627105
912.0,-88.627105
913.0,-88.627105
914.0,-88.627105
915.0,-88.627105
916.0,-88.627105
917.0,-88.627105
918.0,-88.627105
919.0,-88.627105
920.0,-88.627105
921.0,-88.627105
922.0,-88.627105
923.0,-90.013399
924.0,-88.627105
925.0,-88.627105
926.0,-89.691113
927.0,-89.691113
928.0,-89.691113
929.0,-89.691113
930.0,-89.691113
931.0,-88.577507
932.0,-88.577507
933.0,-88.577507
934.0,-88.535583
935.0,-88.535583
936.0,-88.535583
937.0,-88.391763
938.0,-88.391763
939.0,-89.08491
940.0,-89.126834
941.0,-85.629085
942.0,-85.629085
943.0,-85.629085
944.0,-85.629085
945.0,-86.955767
946.0,-86.26262
947.0,-86.26262
948.0,-86.26262
949.0,-86.26262
950.0,-86.26262
951.0,-86.26262
952.0,-85.573257
953.0,-86.959551
954.0,-86.959551
955.0,-88.345845
956.0,-88.345845
957.0,-88.489665
958.0,-88.489665
959.0,-89.875959
960.0,-89.875959
961.0,-89.875959
962.0,-89.875959
963.0,-89.875959
964.0,-89.875959
965.0,-88.489665
966.0,-88.489665
967.0,-87.103371
968.0,-87.103371
969.0,-85.755585
970.0,-85.755585
971.0,-85.755585
972.0,-85.755585
973.0,-84.405716
974.0,-84.405716
975.0,-85.753502
976.0,-85.753502
977.0,-85.753502
978.0,-85.753502
979.0,-85.753502
980.0,-85.753502
981.0,-85.753502
982.0,-85.753502
983.0,-85.753502
984.0,-84.367208
985.0,-85.056571
986.0,-85.056571
987.0,-85.056571
988.0,-85.056571
989.0,-83.670277
990.0,-82.711456
991.0,-81.325162
992.0,-81.325162
993.0,-81.325162
994.0,-81.325162
995.0,-81.325162
996.0,-81.325162
997.0,-82.711456
998.0,-81.447268
999.0,-82.797137
1000.0,-83.544016
1001.0,-83.544016
1002.0,-84.502837
1003.0,-83.125045
1004.0,-83.25918
1005.0,-83.25918
1006.0,-84.645474
1007.0,-84.511339
1008.0,-84.511339
1009.0,-84.001933
1010.0,-84.001933
1011.0,-84.136068
1012.0,-84.136068
1013.0,-84.094144
1014.0,-84.094144
1015.0,-85.480438
1016.0,-86.173585
1017.0,-86.03945
1018.0,-87.417242
1019.0,-88.093562
1020.0,-89.700648
1021.0,-89.700648
1022.0,-89.700648
1023.0,-89.700648
1024.0,-88.314354
1025.0,-88.314354
1026.0,-88.314354
1027.0,-88.314354
1028.0,-88.314354
1029.0,-88.314354
1030.0,-86.92806
1031.0,-86.181181
1032.0,-86.181181
1033.0,-86.181181
1034.0,-86.181181
1035.0,-84.760241
1036.0,-84.760241
1037.0,-83.373947
1038.0,-82.6808
1039.0,-82.6808
1040.0,-82.6808
1041.0,-82.6808
1042.0,-82.6808
1043.0,-82.6808
1044.0,-82.6808
1045.0,-82.037351
1046.0,-80.651057
1047.0,-80.651057
1048.0,-81.915245
1049.0,-81.915245
1050.0,-81.915245
1051.0,-81.222098
1052.0,-81.222098
1053.0,-82.608392
1054.0,-81.915245
1055.0,-82.484236
1056.0,-82.484236
1057.0,-81.791089
1058.0,-81.791089
1059.0,-81.791089
1060.0,-81.791089
1061.0,-81.791089
1062.0,-83.177383
1063.0,-83.177383
1064.0,-83.177383
1065.0,-83.177383
1066.0,-82.608392
1067.0,-82.608392
1068.0,-82.608392
1069.0,-82.608392
1070.0,-82.608392
1071.0,-82.608392
1072.0,-82.608392
1073.0,-82.608392
1074.0,-83.301539
1075.0,-83.301539
1076.0,-83.301539
1077.0,-81.915245
1078.0,-81.915245
1079.0,-80.941131
1080.0,-80.941131
1081.0,-80.941131
1082.0,-82.327425
1083.0,-82.327425
1084.0,-83.074304
1085.0,-83.074304
1086.0,-83.074304
1087.0,-83.074304
1088.0,-82.381157
1089.0,-80.994863
1090.0,-82.373603
1091.0,-81.680456
1092.0,-81.680456
1093.0,-81.680456
1094.0,-80.987309
1095.0,-80.987309
1096.0,-81.680456
1097.0,-80.294162
1098.0,-80.294162
1099.0,-81.268276
1100.0,-81.268276
1101.0,-81.268276
1102.0,-81.268276
1103.0,-81.268276
1104.0,-81.837267
1105.0,-81.837267
1106.0,-81.837267
1107.0,-81.14412
1108.0,-81.14412
1109.0,-81.14412
1110.0,-82.530414
1111.0,-81.837968
1112.0,-81.837968
1113.0,-82.512718
1114.0,-82.512718
1115.0,-81.126424
1116.0,-81.126424
1117.0,-79.74013
1118.0,-80.433277
1119.0,-79.046983
1120.0,-79.046983
1121.0,-79.046983
1122.0,-77.660689
1123.0,-77.660689
1124.0,-77.702613
1125.0,-77.702613
1126.0,-77.702613
1127.0,-78.335628
1128.0,-76.949334
1129.0,-76.949334
1130.0,-76.949334
1131.0,-76.949334
1132.0,-76.256187
1133.0,-75.56304
1134.0,-75.56304
1135.0,-75.56304
1136.0,-76.208794
1137.0,-76.208794
1138.0,-76.90124
1139.0,-76.90124
1140.0,-76.90124
1141.0,-78.287534
1142.0,-78.287534
1143.0,-77.595088
1144.0,-76.901941
1145.0,-76.901941
1146.0,-78.288235
1147.0,-78.288235
1148.0,-77.642481
1149.0,-77.642481
1150.0,-76.949334
1151.0,-76.949334
1152.0,-78.335628
1153.0,-78.335628
1154.0,-76.728542
1155.0,-76.728542
1156.0,-76.728542
1157.0,-76.728542
1158.0,-76.728542
1159.0,-76.728542
1160.0,-76.728542
1161.0,-75.342248
1162.0,-76.035395
1163.0,-76.728542
1164.0,-77.421689
1165.0,-78.372439
1166.0,-78.372439
1167.0,-78.372439
1168.0,-78.372439
1169.0,-79.638469
1170.0,-79.638469
1171.0,-79.638469
1172.0,-81.024763
1173.0,-81.024763
1174.0,-81.024763
1175.0,-81.71791
1176.0,-82.411057
1177.0,-81.71791
1178.0,-81.024763
1179.0,-81.024763
1180.0,-81.024763
1181.0,-81.024763
1182.0,-81.024763
1183.0,-81.024763
1184.0,-81.024763
1185.0,-81.024763
1186.0,-81.024763
1187.0,-81.024763
1188.0,-82.411057
1189.0,-82.411057
1190.0,-83.797351
1191.0,-84.490498
1192.0,-83.797351
1193.0,-83.797351
1194.0,-83.797351
1195.0,-83.104204
1196.0,-83.797351
1197.0,-83.931486
1198.0,-83.931486
1199.0,-83.931486
1200.0,-84.623932
1201.0,-85.336112
1202.0,-85.336112
1203.0,-86.029259
1204.0,-86.029259
1205.0,-87.415553
1206.0,-86.029259
1207.0,-86.029259
1208.0,-86.423052
1209.0,-86.423052
1210.0,-85.676173
1211.0,-85.676173
1212.0,-85.676173
1213.0,-85.676173
1214.0,-85.676173
1215.0,-85.676173
1216.0,-87.062467
1217.0,-87.548501
1218.0,-86.162207
1219.0,-86.162207
1220.0,-86.162207
1221.0,-86.162207
1222.0,-86.855354
1223.0,-86.855354
1224.0,-86.855354
1225.0,-86.855354
1226.0,-85.46906
1227.0,-85.46906
1228.0,-85.46906
1229.0,-86.162207
1230.0,-86.162207
1231.0,-86.162207
1232.0,-86.162207
1233.0,-86.162207
1234.0,-86.162207
1235.0,-87.548501
1236.0,-86.162207
1237.0,-86.162207
1238.0,-86.162207
1239.0,-86.162207
1240.0,-86.162207
1241.0,-86.162207
1242.0,-87.548501
1243.0,-87.548501
1244.0,-87.548501
1245.0,-86.218002
1246.0,-86.218002
1247.0,-86.218002
1248.0,-86.218002
1249.0,-86.218002
1250.0,-86.218002
1251.0,-86.218002
1252.0,-86.911149
1253.0,-86.911149
1254.0,-86.218002
1255.0,-86.218002
1256.0,-86.218002
1257.0,-86.218002
1258.0,-86.218002
1259.0,-86.218002
1260.0,-86.218002
1261.0,-86.218002
1262.0,-87.548501
1263.0,-87.548501
1264.0,-87.548501
1265.0,-87.548501
1266.0,-87.548501
1267.0,-86.855354
1268.0,-86.855354
1269.0,-86.855354
1270.0,-86.855354
1271.0,-86.855354
1272.0,-86.855354
1273.0,-87.548501
1274.0,-87.548501
1275.0,-87.548501
1276.0,-87.548501
1277.0,-87.548501
1278.0,-87.548501
1279.0,-85.411575
1280.0,-85.411575
1281.0,-84.025281
1282.0,-84.025281
1283.0,-84.718428
1284.0,-84.718428
1285.0,-86.104722
1286.0,-85.411575
1287.0,-85.411575
1288.0,-85.411575
1289.0,-85.411575
1290.0,-84.718428
1291.0,-86.104722
1292.0,-86.104722
1293.0,-86.790589
1294.0,-86.790589
1295.0,-86.656454
1296.0,-86.790589
1297.0,-86.790589
1298.0,-86.790589
1299.0,-85.523782
1300.0,-85.523782
1301.0,-85.523782
1302.0,-85.523782
1303.0,-84.837915
1304.0,-84.837915
1305.0,-84.837915
1306.0,-86.224209
1307.0,-86.224209
1308.0,-86.224209
1309.0,-86.224209
1310.0,-86.224209
1311.0,-86.917356
1312.0,-86.917356
1313.0,-86.917356
1314.0,-86.917356
1315.0,-86.917356
1316.0,-86.917356
1317.0,-86.233891
1318.0,-86.233891
1319.0,-86.99294
1320.0,-86.99294
1321.0,-88.379234
1322.0,-88.379234
1323.0,-87.8932
1324.0,-86.506906
1325.0,-86.506906
1326.0,-85.120612
1327.0,-85.120612
1328.0,-85.120612
1329.0,-85.120612
1330.0,-85.120612
1331.0,-85.120612
1332.0,-85.120612
1333.0,-85.813759
1334.0,-84.427465
1335.0,-83.041171
1336.0,-83.041171
1337.0,-81.655954
1338.0,-81.655954
1339.0,-81.655954
1340.0,-88.44688
1341.0,-88.44688
1342.0,-88.44688
1343.0,-88.44688
1344.0,-88.44688
1345.0,-88.44688
1346.0,-88.44688
1347.0,-87.060586
1348.0,-87.060586
1349.0,-85.693996
1350.0,-85.693996
1351.0,-86.387143
1352.0,-86.387143
1353.0,-85.012839
1354.0,-85.012839
1355.0,-86.399133
1356.0,-91.866632
1357.0,-91.866632
1358.0,-91.866632
1359.0,-93.252926
1360.0,-91.866632
1361.0,-91.173485
1362.0,-90.477043
