step, temperature
93.0,4.981832721158967
94.0,4.98163344785012
95.0,4.9814341825122055
96.0,4.981234925144904
97.0,4.981035675747899
98.0,4.980836434320869
99.0,4.980637200863496
100.0,4.9804379753754615
101.0,4.980238757856446
102.0,4.980039548306132
103.0,4.979840346724199
104.0,4.97964115311033
105.0,4.979441967464205
106.0,4.9792427897855065
107.0,4.979043620073915
108.0,4.978844458329112
109.0,4.978645304550779
110.0,4.978446158738596
111.0,4.978247020892247
112.0,4.9780478910114105
113.0,4.97784876909577
114.0,4.977649655145006
115.0,4.9774505491588
116.0,4.9772514511368335
117.0,4.977052361078788
118.0,4.976853278984344
119.0,4.976654204853185
120.0,4.97645513868499
121.0,4.976256080479443
122.0,4.976057030236223
123.0,4.975857987955013
124.0,4.975658953635495
125.0,4.97545992727735
126.0,4.975260908880259
127.0,4.9750618984439035
128.0,4.9748628959679655
129.0,4.974663901452127
130.0,4.9744649148960685
131.0,4.974265936299473
132.0,4.97406696566202
133.0,4.9738680029833935
134.0,4.973669048263274
135.0,4.973470101501344
136.0,4.973271162697284
137.0,4.973072231850775
138.0,4.972873308961501
139.0,4.972674394029142
140.0,4.972475487053381
141.0,4.972276588033899
142.0,4.972077696970377
143.0,4.971878813862498
144.0,4.971679938709943
145.0,4.971481071512394
146.0,4.971282212269533
147.0,4.971083360981042
148.0,4.970884517646602
149.0,4.970685682265896
150.0,4.9704868548386045
151.0,4.970288035364411
152.0,4.970089223842996
153.0,4.969890420274043
154.0,4.969691624657232
155.0,4.969492836992245
156.0,4.969294057278765
157.0,4.969095285516474
158.0,4.968896521705053
159.0,4.968697765844185
160.0,4.968499017933551
161.0,4.968300277972833
162.0,4.968101545961714
163.0,4.967902821899875
164.0,4.967704105786999
165.0,4.967505397622768
166.0,4.967306697406863
167.0,4.967108005138966
168.0,4.96690932081876
169.0,4.966710644445928
170.0,4.96651197602015
171.0,4.966313315541108
172.0,4.9661146630084865
173.0,4.965916018421966
174.0,4.9657173817812295
175.0,4.965518753085958
176.0,4.965320132335835
177.0,4.965121519530541
178.0,4.96492291466976
179.0,4.964724317753173
180.0,4.964525728780462
181.0,4.964327147751311
182.0,4.9641285746654
183.0,4.9639300095224135
184.0,4.963731452322032
185.0,4.963532903063939
186.0,4.963334361747816
187.0,4.963135828373346
188.0,4.962937302940211
189.0,4.962738785448093
190.0,4.962540275896675
191.0,4.962341774285639
192.0,4.962143280614667
193.0,4.961944794883442
194.0,4.961746317091646
195.0,4.961547847238962
196.0,4.9613493853250725
197.0,4.96115093134966
198.0,4.960952485312405
199.0,4.960754047212992
200.0,4.960555617051104
201.0,4.960357194826422
202.0,4.960158780538628
203.0,4.959960374187406
204.0,4.959761975772438
205.0,4.959563585293407
206.0,4.959365202749995
207.0,4.959166828141885
208.0,4.958968461468759
209.0,4.9587701027303
210.0,4.958571751926191
211.0,4.958373409056113
212.0,4.958175074119751
213.0,4.957976747116786
214.0,4.957778428046901
215.0,4.957580116909779
216.0,4.957381813705102
217.0,4.9571835184325534
218.0,4.956985231091816
219.0,4.956786951682573
220.0,4.956588680204505
221.0,4.956390416657297
222.0,4.95619216104063
223.0,4.955993913354188
224.0,4.955795673597653
225.0,4.955597441770709
226.0,4.955399217873038
227.0,4.955201001904323
228.0,4.955002793864247
229.0,4.954804593752492
230.0,4.954606401568742
231.0,4.954408217312679
232.0,4.954210040983986
233.0,4.954011872582346
234.0,4.953813712107443
235.0,4.953615559558958
236.0,4.953417414936576
237.0,4.953219278239978
238.0,4.9530211494688485
239.0,4.95282302862287
240.0,4.952624915701724
241.0,4.952426810705096
242.0,4.9522287136326675
243.0,4.952030624484122
244.0,4.951832543259142
245.0,4.951634469957412
246.0,4.9514364045786134
247.0,4.95123834712243
248.0,4.951040297588546
249.0,4.950842255976642
250.0,4.950644222286403
251.0,4.950446196517511
252.0,4.95024817866965
253.0,4.950050168742503
254.0,4.949852166735753
255.0,4.949654172649083
256.0,4.949456186482177
257.0,4.949258208234717
258.0,4.949060237906387
259.0,4.948862275496871
260.0,4.94866432100585
261.0,4.94846637443301
262.0,4.948268435778032
263.0,4.948070505040601
264.0,4.947872582220399
265.0,4.94767466731711
266.0,4.947476760330417
267.0,4.947278861260004
268.0,4.947080970105553
269.0,4.946883086866748
270.0,4.946685211543273
271.0,4.946487344134812
272.0,4.946289484641046
273.0,4.94609163306166
274.0,4.9458937893963375
275.0,4.945695953644761
276.0,4.9454981258066155
277.0,4.945300305881583
278.0,4.9451024938693475
279.0,4.944904689769593
280.0,4.944706893582001
281.0,4.944509105306258
282.0,4.944311324942046
283.0,4.944113552489048
284.0,4.943915787946948
285.0,4.94371803131543
286.0,4.943520282594177
287.0,4.943322541782873
288.0,4.943124808881201
289.0,4.942927083888846
290.0,4.942729366805491
291.0,4.942531657630818
292.0,4.942333956364513
293.0,4.942136263006258
294.0,4.941938577555738
295.0,4.941740900012635
296.0,4.9415432303766345
297.0,4.941345568647419
298.0,4.941147914824673
299.0,4.94095026890808
300.0,4.9407526308973235
301.0,4.940555000792087
302.0,4.940357378592055
303.0,4.9401597642969115
304.0,4.939962157906339
305.0,4.939764559420023
306.0,4.939566968837646
307.0,4.939369386158892
308.0,4.939171811383445
309.0,4.938974244510989
310.0,4.9387766855412085
311.0,4.938579134473787
312.0,4.938381591308407
313.0,4.938184056044754
314.0,4.937986528682512
315.0,4.9377890092213645
316.0,4.937591497660995
317.0,4.937393994001089
318.0,4.937196498241328
319.0,4.936999010381398
320.0,4.936801530420983
321.0,4.936604058359766
322.0,4.9364065941974316
323.0,4.9362091379336634
324.0,4.936011689568146
325.0,4.935814249100563
326.0,4.935616816530599
327.0,4.935419391857938
328.0,4.935221975082263
329.0,4.93502456620326
330.0,4.934827165220612
331.0,4.934629772134003
332.0,4.934432386943118
333.0,4.93423500964764
334.0,4.934037640247254
335.0,4.933840278741644
336.0,4.933642925130494
337.0,4.933445579413489
338.0,4.933248241590312
339.0,4.933050911660648
340.0,4.932853589624181
341.0,4.932656275480596
342.0,4.932458969229577
343.0,4.932261670870807
344.0,4.932064380403973
345.0,4.931867097828756
346.0,4.931669823144843
347.0,4.931472556351917
348.0,4.9312752974496625
349.0,4.931078046437764
350.0,4.930880803315906
351.0,4.930683568083774
352.0,4.930486340741051
353.0,4.930289121287421
354.0,4.930091909722569
355.0,4.92989470604618
356.0,4.929697510257938
357.0,4.929500322357527
358.0,4.929303142344633
359.0,4.929105970218939
360.0,4.92890880598013
361.0,4.92871164962789
362.0,4.928514501161905
363.0,4.928317360581858
364.0,4.928120227887435
365.0,4.927923103078319
366.0,4.927725986154195
367.0,4.9275288771147485
368.0,4.927331775959663
369.0,4.927134682688624
370.0,4.9269375973013165
371.0,4.926740519797424
372.0,4.9265434501766325
373.0,4.926346388438625
374.0,4.926149334583087
375.0,4.925952288609704
376.0,4.92575525051816
377.0,4.9255582203081385
378.0,4.925361197979326
379.0,4.925164183531407
380.0,4.924967176964065
381.0,4.924770178276987
382.0,4.924573187469855
383.0,4.924376204542356
384.0,4.924179229494174
385.0,4.923982262324994
386.0,4.923785303034501
387.0,4.92358835162238
388.0,4.923391408088315
389.0,4.923194472431991
390.0,4.922997544653094
391.0,4.922800624751307
392.0,4.922603712726317
393.0,4.922406808577808
394.0,4.922209912305465
395.0,4.922013023908972
396.0,4.921816143388016
397.0,4.92161927074228
398.0,4.92142240597145
399.0,4.921225549075211
400.0,4.921028700053248
401.0,4.920831858905245
402.0,4.920635025630889
403.0,4.920438200229864
404.0,4.920241382701854
405.0,4.920044573046546
406.0,4.919847771263624
407.0,4.919650977352774
408.0,4.91945419131368
409.0,4.919257413146027
410.0,4.919060642849501
411.0,4.918863880423786
412.0,4.918667125868569
413.0,4.9184703791835345
414.0,4.918273640368367
415.0,4.918076909422752
416.0,4.917880186346375
417.0,4.917683471138921
418.0,4.917486763800075
419.0,4.9172900643295225
420.0,4.917093372726949
421.0,4.91689668899204
422.0,4.91670001312448
423.0,4.916503345123955
424.0,4.9163066849901496
425.0,4.91611003272275
426.0,4.9159133883214405
427.0,4.915716751785907
428.0,4.915520123115836
429.0,4.915323502310911
430.0,4.915126889370819
431.0,4.914930284295243
432.0,4.914733687083872
433.0,4.914537097736388
434.0,4.914340516252478
435.0,4.914143942631828
436.0,4.913947376874122
437.0,4.9137508189790475
438.0,4.913554268946288
439.0,4.91335772677553
440.0,4.913161192466458
441.0,4.91296466601876
442.0,4.912768147432119
443.0,4.912571636706221
444.0,4.912375133840753
445.0,4.912178638835399
446.0,4.911982151689845
447.0,4.911785672403777
448.0,4.911589200976881
449.0,4.911392737408842
450.0,4.911196281699345
451.0,4.910999833848077
452.0,4.910803393854723
453.0,4.910606961718968
454.0,4.910410537440499
455.0,4.910214121019001
456.0,4.9100177124541595
457.0,4.909821311745661
458.0,4.909624918893191
459.0,4.909428533896435
460.0,4.9092321567550785
461.0,4.909035787468808
462.0,4.908839426037309
463.0,4.908643072460268
464.0,4.9084467267373695
465.0,4.9082503888683
466.0,4.908054058852745
467.0,4.90785773669039
468.0,4.907661422380922
469.0,4.907465115924027
470.0,4.90726881731939
471.0,4.907072526566697
472.0,4.906876243665635
473.0,4.906679968615888
474.0,4.906483701417144
475.0,4.906287442069087
476.0,4.906091190571404
477.0,4.905894946923781
478.0,4.905698711125904
479.0,4.905502483177459
480.0,4.905306263078132
481.0,4.905110050827608
482.0,4.9049138464255755
483.0,4.904717649871718
484.0,4.904521461165723
485.0,4.904325280307276
486.0,4.904129107296064
487.0,4.903932942131772
488.0,4.903736784814086
489.0,4.903540635342694
490.0,4.90334449371728
491.0,4.903148359937531
492.0,4.902952234003133
493.0,4.902756115913773
494.0,4.9025600056691365
495.0,4.90236390326891
496.0,4.902167808712779
497.0,4.901971722000431
498.0,4.9017756431315505
499.0,4.901579572105825
500.0,4.90138350892294
501.0,4.901187453582583
502.0,4.90099140608444
503.0,4.900795366428197
504.0,4.900599334613539
505.0,4.900403310640154
506.0,4.900207294507728
507.0,4.900011286215948
508.0,4.899815285764499
509.0,4.899619293153068
510.0,4.899423308381342
511.0,4.899227331449007
512.0,4.899031362355749
513.0,4.8988354011012545
514.0,4.89863944768521
515.0,4.898443502107303
516.0,4.898247564367218
517.0,4.898051634464643
518.0,4.897855712399265
519.0,4.897659798170769
520.0,4.897463891778841
521.0,4.89726799322317
522.0,4.897072102503441
523.0,4.89687621961934
524.0,4.896680344570555
525.0,4.896484477356772
526.0,4.896288617977677
527.0,4.896092766432958
528.0,4.895896922722301
529.0,4.895701086845392
530.0,4.895505258801918
531.0,4.895309438591565
532.0,4.895113626214021
533.0,4.894917821668972
534.0,4.894722024956105
535.0,4.894526236075107
536.0,4.894330455025663
537.0,4.894134681807462
538.0,4.89393891642019
539.0,4.893743158863533
540.0,4.893547409137178
541.0,4.893351667240813
542.0,4.893155933174123
543.0,4.892960206936796
544.0,4.892764488528519
545.0,4.892568777948977
546.0,4.892373075197859
547.0,4.892177380274851
548.0,4.891981693179639
549.0,4.891786013911912
550.0,4.891590342471355
551.0,4.891394678857656
552.0,4.891199023070502
553.0,4.891003375109579
554.0,4.890807734974575
555.0,4.890612102665176
556.0,4.890416478181069
557.0,4.890220861521942
558.0,4.890025252687481
559.0,4.889829651677373
560.0,4.889634058491306
561.0,4.889438473128966
562.0,4.889242895590041
563.0,4.889047325874217
564.0,4.888851763981182
565.0,4.888656209910622
566.0,4.888460663662226
567.0,4.888265125235679
568.0,4.88806959463067
569.0,4.887874071846884
570.0,4.88767855688401
571.0,4.887483049741735
572.0,4.887287550419745
573.0,4.8870920589177285
574.0,4.8868965752353715
575.0,4.886701099372361
576.0,4.886505631328387
577.0,4.886310171103133
578.0,4.886114718696289
579.0,4.8859192741075415
580.0,4.885723837336577
581.0,4.885528408383083
582.0,4.8853329872467475
583.0,4.885137573927257
584.0,4.8849421684243
585.0,4.8847467707375625
586.0,4.884551380866733
587.0,4.884355998811498
588.0,4.884160624571545
589.0,4.883965258146562
590.0,4.883769899536236
591.0,4.883574548740254
592.0,4.883379205758304
593.0,4.883183870590074
594.0,4.88298854323525
595.0,4.88279322369352
596.0,4.882597911964572
597.0,4.882402608048094
598.0,4.882207311943771
599.0,4.882012023651294
600.0,4.881816743170347
601.0,4.88162147050062
602.0,4.8814262056418
603.0,4.881230948593574
604.0,4.88103569935563
605.0,4.880840457927656
606.0,4.880645224309339
607.0,4.880449998500366
608.0,4.880254780500426
609.0,4.880059570309205
610.0,4.879864367926393
611.0,4.879669173351676
612.0,4.879473986584742
613.0,4.879278807625278
614.0,4.879083636472973
615.0,4.878888473127513
616.0,4.878693317588588
617.0,4.878498169855884
618.0,4.878303029929089
619.0,4.878107897807892
620.0,4.877912773491979
621.0,4.877717656981039
622.0,4.87752254827476
623.0,4.877327447372829
624.0,4.877132354274933
625.0,4.876937268980762
626.0,4.876742191490003
627.0,4.876547121802343
628.0,4.876352059917471
629.0,4.876157005835074
630.0,4.87596195955484
631.0,4.875766921076458
632.0,4.875571890399615
633.0,4.8753768675239995
634.0,4.875181852449298
635.0,4.8749868451752
636.0,4.874791845701393
637.0,4.874596854027565
638.0,4.874401870153403
639.0,4.874206894078597
640.0,4.874011925802834
641.0,4.873816965325801
642.0,4.873622012647188
643.0,4.873427067766682
644.0,4.873232130683972
645.0,4.873037201398744
646.0,4.872842279910688
647.0,4.872647366219491
648.0,4.872452460324842
649.0,4.872257562226429
650.0,4.87206267192394
651.0,4.871867789417063
652.0,4.871672914705487
653.0,4.871478047788898
654.0,4.871283188666986
655.0,4.871088337339439
656.0,4.870893493805945
657.0,4.870698658066193
658.0,4.87050383011987
659.0,4.870309009966665
660.0,4.870114197606266
661.0,4.869919393038361
662.0,4.86972459626264
663.0,4.86952980727879
664.0,4.869335026086498
665.0,4.869140252685455
666.0,4.868945487075347
667.0,4.868750729255864
668.0,4.868555979226693
669.0,4.868361236987524
670.0,4.8681665025380445
671.0,4.867971775877943
672.0,4.867777057006908
673.0,4.867582345924627
674.0,4.86738764263079
675.0,4.867192947125085
676.0,4.8669982594072
677.0,4.866803579476824
678.0,4.866608907333645
679.0,4.866414242977352
680.0,4.866219586407633
681.0,4.866024937624176
682.0,4.865830296626671
683.0,4.865635663414805
684.0,4.865441037988268
685.0,4.8652464203467485
686.0,4.865051810489934
687.0,4.864857208417514
688.0,4.864662614129177
689.0,4.8644680276246115
690.0,4.864273448903506
691.0,4.86407887796555
692.0,4.863884314810432
693.0,4.863689759437839
694.0,4.863495211847461
695.0,4.863300672038987
696.0,4.863106140012105
697.0,4.862911615766505
698.0,4.862717099301874
699.0,4.862522590617902
700.0,4.8623280897142775
701.0,4.862133596590689
702.0,4.861939111246825
703.0,4.861744633682375
704.0,4.861550163897028
705.0,4.861355701890472
706.0,4.8611612476623955
707.0,4.860966801212489
708.0,4.86077236254044
709.0,4.860577931645938
710.0,4.860383508528672
711.0,4.860189093188331
712.0,4.859994685624603
713.0,4.859800285837178
714.0,4.859605893825744
715.0,4.859411509589991
716.0,4.859217133129607
717.0,4.859022764444282
718.0,4.858828403533703
719.0,4.858634050397562
720.0,4.858439705035546
721.0,4.858245367447345
722.0,4.858051037632647
723.0,4.857856715591141
724.0,4.857662401322517
725.0,4.857468094826464
726.0,4.857273796102671
727.0,4.857079505150827
728.0,4.856885221970621
729.0,4.856690946561741
730.0,4.856496678923879
731.0,4.856302419056722
732.0,4.8561081669599595
733.0,4.855913922633281
734.0,4.855719686076376
735.0,4.855525457288932
736.0,4.85533123627064
737.0,4.8551370230211885
738.0,4.854942817540268
739.0,4.854748619827566
740.0,4.854554429882772
741.0,4.854360247705577
742.0,4.854166073295668
743.0,4.8539719066527365
744.0,4.85377774777647
745.0,4.853583596666559
746.0,4.853389453322692
747.0,4.853195317744559
748.0,4.853001189931849
749.0,4.852807069884252
750.0,4.852612957601456
751.0,4.852418853083152
752.0,4.852224756329028
753.0,4.852030667338775
754.0,4.851836586112082
755.0,4.851642512648637
756.0,4.851448446948131
757.0,4.851254389010253
758.0,4.851060338834693
759.0,4.85086629642114
760.0,4.850672261769283
761.0,4.850478234878812
762.0,4.850284215749417
763.0,4.850090204380787
764.0,4.849896200772611
765.0,4.84970220492458
766.0,4.849508216836383
767.0,4.849314236507709
768.0,4.849120263938248
769.0,4.84892629912769
770.0,4.848732342075725
771.0,4.848538392782042
772.0,4.848344451246331
773.0,4.848150517468281
774.0,4.847956591447582
775.0,4.847762673183924
776.0,4.847568762676996
777.0,4.8473748599264885
778.0,4.847180964932091
779.0,4.846987077693494
780.0,4.846793198210386
781.0,4.846599326482457
782.0,4.846405462509398
783.0,4.846211606290897
784.0,4.846017757826645
785.0,4.8458239171163315
786.0,4.845630084159647
787.0,4.845436258956281
788.0,4.845242441505922
789.0,4.845048631808262
790.0,4.84485482986299
791.0,4.844661035669795
792.0,4.844467249228368
793.0,4.844273470538398
794.0,4.844079699599576
795.0,4.843885936411592
796.0,4.843692180974135
797.0,4.8434984332868956
798.0,4.843304693349564
799.0,4.84311096116183
800.0,4.842917236723384
801.0,4.842723520033915
802.0,4.842529811093113
803.0,4.842336109900669
804.0,4.842142416456273
805.0,4.841948730759615
806.0,4.8417550528103845
807.0,4.841561382608272
808.0,4.8413677201529675
809.0,4.841174065444161
810.0,4.840980418481543
811.0,4.840786779264803
812.0,4.840593147793633
813.0,4.8403995240677204
814.0,4.840205908086758
815.0,4.840012299850434
816.0,4.83981869935844
817.0,4.839625106610465
818.0,4.8394315216062
819.0,4.839237944345336
820.0,4.839044374827562
821.0,4.838850813052569
822.0,4.838657259020047
823.0,4.838463712729686
824.0,4.838270174181177
825.0,4.838076643374209
826.0,4.837883120308474
827.0,4.8376896049836615
828.0,4.837496097399462
829.0,4.837302597555565
830.0,4.837109105451662
831.0,4.836915621087444
832.0,4.8367221444626
833.0,4.8365286755768215
834.0,4.836335214429798
835.0,4.836141761021221
836.0,4.835948315350779
837.0,4.835754877418165
838.0,4.835561447223069
839.0,4.835368024765179
840.0,4.835174610044188
841.0,4.834981203059786
842.0,4.834787803811663
843.0,4.83459441229951
844.0,4.834401028523018
845.0,4.834207652481878
846.0,4.834014284175778
847.0,4.833820923604411
848.0,4.833627570767467
849.0,4.833434225664636
850.0,4.8332408882956095
851.0,4.833047558660078
852.0,4.832854236757731
853.0,4.832660922588261
854.0,4.832467616151357
855.0,4.832274317446711
856.0,4.832081026474013
857.0,4.8318877432329534
858.0,4.831694467723224
859.0,4.831501199944515
860.0,4.831307939896518
861.0,4.831114687578921
862.0,4.830921442991418
863.0,4.830728206133698
864.0,4.830534977005453
865.0,4.830341755606372
866.0,4.830148541936148
867.0,4.8299553359944705
868.0,4.829762137781031
869.0,4.829568947295519
870.0,4.829375764537628
871.0,4.829182589507046
872.0,4.828989422203466
873.0,4.828796262626578
874.0,4.828603110776073
875.0,4.828409966651642
876.0,4.828216830252976
877.0,4.828023701579766
878.0,4.827830580631702
879.0,4.8276374674084765
880.0,4.82744436190978
881.0,4.827251264135303
882.0,4.827058174084738
883.0,4.8268650917577745
884.0,4.826672017154104
885.0,4.826478950273418
886.0,4.826285891115407
887.0,4.826092839679762
888.0,4.8258997959661745
889.0,4.825706759974335
890.0,4.8255137317039365
891.0,4.825320711154668
892.0,4.825127698326222
893.0,4.824934693218289
894.0,4.82474169583056
895.0,4.824548706162727
896.0,4.82435572421448
897.0,4.824162749985511
898.0,4.823969783475512
899.0,4.823776824684173
900.0,4.823583873611185
901.0,4.823390930256241
902.0,4.82319799461903
903.0,4.8230050666992454
904.0,4.822812146496577
905.0,4.822619234010717
906.0,4.822426329241356
907.0,4.822233432188186
908.0,4.822040542850899
909.0,4.821847661229184
910.0,4.821654787322735
911.0,4.821461921131242
912.0,4.821269062654396
913.0,4.82107621189189
914.0,4.820883368843415
915.0,4.820690533508661
916.0,4.820497705887321
917.0,4.820304885979085
918.0,4.820112073783646
919.0,4.819919269300694
920.0,4.819726472529922
921.0,4.819533683471021
922.0,4.819340902123682
923.0,4.819148128487597
924.0,4.818955362562457
925.0,4.818762604347954
926.0,4.81856985384378
927.0,4.818377111049625
928.0,4.818184375965183
929.0,4.817991648590144
930.0,4.8177989289242005
931.0,4.817606216967043
932.0,4.817413512718364
933.0,4.817220816177855
934.0,4.817028127345208
935.0,4.8168354462201135
936.0,4.816642772802265
937.0,4.816450107091352
938.0,4.816257449087068
939.0,4.816064798789104
940.0,4.815872156197153
941.0,4.815679521310905
942.0,4.815486894130053
943.0,4.8152942746542875
944.0,4.815101662883301
945.0,4.814909058816786
946.0,4.814716462454434
947.0,4.8145238737959355
948.0,4.814331292840984
949.0,4.81413871958927
950.0,4.813946154040486
951.0,4.813753596194324
952.0,4.813561046050476
953.0,4.813368503608634
954.0,4.81317596886849
955.0,4.812983441829735
956.0,4.812790922492061
957.0,4.812598410855161
958.0,4.812405906918727
959.0,4.81221341068245
960.0,4.812020922146022
961.0,4.811828441309136
962.0,4.811635968171483
963.0,4.8114435027327564
964.0,4.811251044992647
965.0,4.811058594950848
966.0,4.8108661526070495
967.0,4.810673717960945
968.0,4.810481291012227
969.0,4.810288871760586
970.0,4.810096460205716
971.0,4.809904056347308
972.0,4.809711660185053
973.0,4.809519271718646
974.0,4.809326890947776
975.0,4.809134517872138
976.0,4.808942152491423
977.0,4.8087497948053235
978.0,4.808557444813531
979.0,4.808365102515738
980.0,4.808172767911637
981.0,4.807980441000921
982.0,4.807788121783281
983.0,4.807595810258409
984.0,4.807403506425999
985.0,4.807211210285741
986.0,4.807018921837329
987.0,4.806826641080455
988.0,4.806634368014812
989.0,4.806442102640092
990.0,4.806249844955986
991.0,4.806057594962188
992.0,4.805865352658389
993.0,4.805673118044283
994.0,4.8054808911195614
995.0,4.8052886718839165
996.0,4.805096460337041
997.0,4.804904256478627
998.0,4.804712060308368
999.0,4.804519871825956
1000.0,4.804327691031083
1001.0,4.8041355179234415
1002.0,4.803943352502724
1003.0,4.8037511947686236
1004.0,4.803559044720832
1005.0,4.803366902359043
1006.0,4.803174767682949
1007.0,4.802982640692241
1008.0,4.802790521386613
1009.0,4.802598409765757
1010.0,4.802406305829366
1011.0,4.802214209577133
1012.0,4.80202212100875
1013.0,4.801830040123909
1014.0,4.801637966922304
1015.0,4.8014459014036275
1016.0,4.801253843567571
1017.0,4.801061793413829
1018.0,4.800869750942092
1019.0,4.800677716152054
1020.0,4.800485689043408
1021.0,4.800293669615846
1022.0,4.800101657869061
1023.0,4.799909653802747
1024.0,4.799717657416594
1025.0,4.799525668710298
1026.0,4.799333687683549
1027.0,4.7991417143360415
1028.0,4.798949748667468
1029.0,4.798757790677521
1030.0,4.798565840365893
1031.0,4.7983738977322785
1032.0,4.798181962776369
1033.0,4.797990035497858
1034.0,4.7977981158964385
1035.0,4.797606203971802
1036.0,4.797414299723643
1037.0,4.797222403151654
1038.0,4.797030514255527
1039.0,4.796838633034957
1040.0,4.796646759489636
1041.0,4.796454893619256
1042.0,4.796263035423511
1043.0,4.796071184902094
1044.0,4.795879342054698
1045.0,4.795687506881015
1046.0,4.79549567938074
1047.0,4.795303859553565
1048.0,4.795112047399183
1049.0,4.794920242917287
1050.0,4.79472844610757
1051.0,4.794536656969725
1052.0,4.7943448755034455
1053.0,4.794153101708425
1054.0,4.793961335584357
1055.0,4.793769577130933
1056.0,4.793577826347848
1057.0,4.793386083234794
1058.0,4.793194347791465
1059.0,4.793002620017553
1060.0,4.7928108999127526
1061.0,4.792619187476756
1062.0,4.792427482709257
1063.0,4.792235785609948
1064.0,4.792044096178523
1065.0,4.7918524144146755
1066.0,4.791660740318099
1067.0,4.791469073888486
1068.0,4.79127741512553
1069.0,4.791085764028925
1070.0,4.790894120598364
1071.0,4.79070248483354
1072.0,4.790510856734146
1073.0,4.790319236299877
1074.0,4.790127623530425
1075.0,4.789936018425483
1076.0,4.789744420984746
1077.0,4.7895528312079065
1078.0,4.789361249094658
1079.0,4.789169674644694
1080.0,4.788978107857708
1081.0,4.788786548733393
1082.0,4.788594997271443
1083.0,4.788403453471552
1084.0,4.788211917333412
1085.0,4.788020388856719
1086.0,4.7878288680411645
1087.0,4.787637354886443
1088.0,4.787445849392247
1089.0,4.787254351558271
1090.0,4.787062861384209
1091.0,4.786871378869753
1092.0,4.786679904014598
1093.0,4.786488436818437
1094.0,4.786296977280964
1095.0,4.786105525401872
1096.0,4.785914081180856
1097.0,4.785722644617608
1098.0,4.785531215711823
1099.0,4.785339794463194
1100.0,4.785148380871416
1101.0,4.784956974936181
1102.0,4.7847655766571835
1103.0,4.784574186034117
1104.0,4.784382803066675
1105.0,4.7841914277545525
1106.0,4.784000060097442
1107.0,4.7838087000950384
1108.0,4.783617347747034
1109.0,4.783426003053124
1110.0,4.783234666013002
1111.0,4.783043336626362
1112.0,4.782852014892897
1113.0,4.7826607008123005
1114.0,4.782469394384268
1115.0,4.7822780956084925
1116.0,4.782086804484668
1117.0,4.781895521012488
1118.0,4.781704245191647
1119.0,4.781512977021839
1120.0,4.781321716502758
1121.0,4.781130463634097
1122.0,4.7809392184155515
1123.0,4.780747980846814
1124.0,4.78055675092758
1125.0,4.780365528657543
1126.0,4.780174314036397
1127.0,4.779983107063835
1128.0,4.779791907739552
1129.0,4.779600716063243
1130.0,4.7794095320346
1131.0,4.7792183556533185
1132.0,4.779027186919092
1133.0,4.778836025831615
1134.0,4.778644872390582
1135.0,4.778453726595686
1136.0,4.778262588446622
1137.0,4.778071457943084
1138.0,4.777880335084766
1139.0,4.7776892198713625
1140.0,4.777498112302568
1141.0,4.777307012378075
1142.0,4.77711592009758
1143.0,4.776924835460775
1144.0,4.776733758467357
1145.0,4.776542689117018
