step, energy
16935.0,-482.612024
16936.0,-482.612024
16937.0,-482.612024
16938.0,-482.831362
16939.0,-484.217656
16940.0,-484.217656
16941.0,-485.639653
16942.0,-485.639653
16943.0,-485.639653
16944.0,-484.273359
16945.0,-484.054021
16946.0,-484.054021
16947.0,-485.440315
16948.0,-485.440315
16949.0,-485.440315
16950.0,-485.440315
16951.0,-485.440315
16952.0,-486.826609
16953.0,-487.519756
16954.0,-487.519756
16955.0,-486.242821
16956.0,-486.242821
16957.0,-487.629115
16958.0,-489.015409
16959.0,-490.399566
16960.0,-491.092713
16961.0,-492.479007
16962.0,-492.479007
16963.0,-492.479007
16964.0,-492.678165
16965.0,-491.985018
16966.0,-493.003593
16967.0,-493.003593
16968.0,-492.310446
16969.0,-492.310446
16970.0,-492.310446
16971.0,-485.3337
16972.0,-485.3337
16973.0,-485.3337
16974.0,-485.3337
16975.0,-484.640553
16976.0,-483.254259
16977.0,-483.254259
16978.0,-481.867965
16979.0,-481.174818
16980.0,-482.561112
16981.0,-482.561112
16982.0,-481.174818
16983.0,-481.867965
16984.0,-481.867965
16985.0,-482.561112
16986.0,-485.47162
16987.0,-486.857914
16988.0,-490.507843
16989.0,-490.507843
16990.0,-491.201195
16991.0,-491.686216
16992.0,-491.608384
16993.0,-489.419285
16994.0,-489.419285
16995.0,-489.419285
16996.0,-488.032991
16997.0,-488.032991
16998.0,-489.101017
16999.0,-487.879029
17000.0,-488.572176
17001.0,-489.95847
17002.0,-489.265323
17003.0,-489.95847
17004.0,-489.95847
17005.0,-489.968206
17006.0,-490.661353
17007.0,-490.661353
17008.0,-489.968206
17009.0,-490.407565
17010.0,-490.407565
17011.0,-491.793859
17012.0,-492.643998
17013.0,-490.694257
17014.0,-490.694257
17015.0,-491.629875
17016.0,-490.936728
17017.0,-487.493292
17018.0,-487.493292
17019.0,-486.106998
17020.0,-484.720704
17021.0,-483.33441
17022.0,-483.33441
17023.0,-489.856552
17024.0,-488.48471
17025.0,-489.871004
17026.0,-486.221075
17027.0,-486.221075
17028.0,-484.834781
17029.0,-485.527928
17030.0,-484.477175
17031.0,-485.863469
17032.0,-487.140404
17033.0,-486.447257
17034.0,-487.078938
17035.0,-485.692644
17036.0,-485.043268
17037.0,-485.736415
17038.0,-487.122709
17039.0,-486.986414
17040.0,-485.60012
17041.0,-484.213826
17042.0,-484.906973
17043.0,-484.418985
17044.0,-483.725688
17045.0,-482.431486
17046.0,-482.431486
17047.0,-483.109161
17048.0,-482.097979
17049.0,-482.816899
17050.0,-481.638433
17051.0,-482.647295
17052.0,-482.647295
17053.0,-482.403301
17054.0,-482.403301
17055.0,-482.403301
17056.0,-482.403301
17057.0,-482.403301
17058.0,-482.204143
17059.0,-482.204143
17060.0,-482.204143
17061.0,-482.128894
17062.0,-482.128894
17063.0,-482.820502
17064.0,-483.917191
17065.0,-483.917191
17066.0,-483.917191
17067.0,-484.610338
17068.0,-483.917191
17069.0,-485.228093
17070.0,-485.228093
17071.0,-485.228093
17072.0,-485.228093
17073.0,-486.614387
17074.0,-486.614387
17075.0,-488.000681
17076.0,-488.693828
17077.0,-488.693828
17078.0,-488.535234
17079.0,-489.921528
17080.0,-490.614675
17081.0,-492.000969
17082.0,-492.200127
17083.0,-493.586421
17084.0,-489.90859
17085.0,-486.74074
17086.0,-487.919206
17087.0,-487.919206
17088.0,-486.74074
17089.0,-486.74074
17090.0,-487.433887
17091.0,-488.732258
17092.0,-487.345964
17093.0,-488.039111
17094.0,-488.039111
17095.0,-487.345964
17096.0,-487.345964
17097.0,-486.652817
17098.0,-486.652817
17099.0,-485.274531
17100.0,-485.274531
17101.0,-484.493888
17102.0,-483.112583
17103.0,-483.112583
17104.0,-484.78255
17105.0,-484.78255
17106.0,-483.398457
17107.0,-483.398457
17108.0,-484.753807
17109.0,-484.753807
17110.0,-486.131186
17111.0,-483.883811
17112.0,-484.576308
17113.0,-484.334038
17114.0,-484.278177
17115.0,-484.278177
17116.0,-485.664447
17117.0,-485.664447
17118.0,-486.284147
17119.0,-486.284147
17120.0,-486.084989
17121.0,-485.391842
17122.0,-485.467091
17123.0,-484.191433
17124.0,-481.872197
17125.0,-480.485903
17126.0,-480.485903
17127.0,-481.872197
17128.0,-478.649763
17129.0,-478.649763
17130.0,-478.649763
17131.0,-478.649763
17132.0,-477.263469
17133.0,-477.956616
17134.0,-477.263469
17135.0,-477.956616
17136.0,-477.956616
17137.0,-477.263469
17138.0,-477.263469
17139.0,-476.711272
17140.0,-476.018125
17141.0,-476.018125
17142.0,-476.772371
17143.0,-475.386077
17144.0,-476.625477
17145.0,-476.824635
17146.0,-478.118837
17147.0,-477.576897
17148.0,-476.88375
17149.0,-475.836334
17150.0,-476.529481
17151.0,-476.529481
17152.0,-476.529481
17153.0,-477.222628
17154.0,-470.402807
17155.0,-471.781093
17156.0,-471.781093
17157.0,-472.47424
17158.0,-471.954889
17159.0,-471.019271
17160.0,-472.405565
17161.0,-471.019271
17162.0,-471.019271
17163.0,-469.632977
17164.0,-468.246683
17165.0,-466.860389
17166.0,-466.860389
17167.0,-468.246683
17168.0,-469.522341
17169.0,-469.522341
17170.0,-470.215488
17171.0,-470.215488
17172.0,-470.215488
17173.0,-470.78649
17174.0,-470.78649
17175.0,-471.435866
17176.0,-470.72108
17177.0,-470.72108
17178.0,-472.107374
17179.0,-472.107374
17180.0,-472.800521
17181.0,-476.940565
17182.0,-476.940565
17183.0,-477.633712
17184.0,-475.294345
17185.0,-474.599453
17186.0,-474.599453
17187.0,-474.599453
17188.0,-473.906306
17189.0,-473.612962
17190.0,-473.612962
17191.0,-474.306109
17192.0,-475.692403
17193.0,-474.999308
17194.0,-477.188407
17195.0,-477.188407
17196.0,-476.49526
17197.0,-477.776092
17198.0,-479.162386
17199.0,-479.162386
17200.0,-477.776092
17201.0,-478.467575
17202.0,-479.160722
17203.0,-487.837075
17204.0,-487.837075
17205.0,-487.837075
17206.0,-487.837075
17207.0,-487.14398
17208.0,-487.837127
17209.0,-486.561469
17210.0,-486.561469
17211.0,-487.933311
17212.0,-487.083172
17213.0,-488.436454
17214.0,-487.040399
17215.0,-486.465976
17216.0,-487.007916
17217.0,-487.227254
17218.0,-487.227254
17219.0,-485.84096
17220.0,-484.454666
17221.0,-483.351299
17222.0,-483.351299
17223.0,-482.944236
17224.0,-482.944236
17225.0,-483.637383
17226.0,-483.418045
17227.0,-484.111192
17228.0,-482.724898
17229.0,-482.724898
17230.0,-481.338604
17231.0,-482.724898
17232.0,-484.972273
17233.0,-484.279126
17234.0,-484.279126
17235.0,-482.933275
17236.0,-484.319569
17237.0,-482.933275
17238.0,-482.240128
17239.0,-483.626422
17240.0,-483.626422
17241.0,-485.012716
17242.0,-483.626422
17243.0,-482.933275
17244.0,-482.933275
17245.0,-482.933275
17246.0,-484.319569
17247.0,-484.319569
17248.0,-485.012716
17249.0,-486.39901
17250.0,-485.012716
17251.0,-486.39901
17252.0,-486.39901
17253.0,-487.744861
17254.0,-488.438008
17255.0,-488.438008
17256.0,-487.051714
17257.0,-487.270677
17258.0,-487.270677
17259.0,-489.610044
17260.0,-490.996338
17261.0,-490.996338
17262.0,-491.07417
17263.0,-491.07417
17264.0,-489.687876
17265.0,-491.07417
17266.0,-489.687876
17267.0,-489.164168
17268.0,-489.164168
17269.0,-490.550462
17270.0,-490.550462
17271.0,-490.550462
17272.0,-490.550462
17273.0,-489.531887
17274.0,-488.83874
17275.0,-490.234795
17276.0,-491.621089
17277.0,-490.234795
17278.0,-490.234795
17279.0,-488.361297
17280.0,-488.361297
17281.0,-487.676566
17282.0,-488.369713
17283.0,-489.756007
17284.0,-488.671787
17285.0,-488.671787
17286.0,-490.058081
17287.0,-490.058081
17288.0,-490.324511
17289.0,-491.683594
17290.0,-491.683594
17291.0,-491.683594
17292.0,-492.359627
17293.0,-491.612863
17294.0,-490.226569
17295.0,-491.607874
17296.0,-491.607874
17297.0,-491.607874
17298.0,-490.922874
17299.0,-490.922874
17300.0,-490.922874
17301.0,-491.616021
17302.0,-491.616021
17303.0,-491.616021
17304.0,-491.616021
17305.0,-492.998764
17306.0,-492.998764
17307.0,-491.678607
17308.0,-492.857073
17309.0,-491.470779
17310.0,-491.470779
17311.0,-490.084485
17312.0,-490.084485
17313.0,-488.80755
17314.0,-487.421256
17315.0,-486.810262
17316.0,-486.117115
17317.0,-486.810262
17318.0,-487.803556
17319.0,-487.803556
17320.0,-489.18985
17321.0,-489.18985
17322.0,-487.803556
17323.0,-487.775626
17324.0,-489.16192
17325.0,-489.16192
17326.0,-489.715859
17327.0,-491.102153
17328.0,-491.102153
17329.0,-490.409006
17330.0,-490.409006
17331.0,-490.409006
17332.0,-490.409006
17333.0,-491.102153
17334.0,-492.488447
17335.0,-493.874741
17336.0,-494.168085
17337.0,-494.168085
17338.0,-493.474938
17339.0,-497.152769
17340.0,-497.845916
17341.0,-498.539063
17342.0,-498.539063
17343.0,-499.23221
17344.0,-498.16035
17345.0,-498.16035
17346.0,-496.774056
17347.0,-496.080909
17348.0,-502.384862
17349.0,-501.072092
17350.0,-501.072092
17351.0,-501.765239
17352.0,-498.123956
17353.0,-496.737662
17354.0,-498.123956
17355.0,-498.123956
17356.0,-498.123956
17357.0,-498.123956
17358.0,-506.860614
17359.0,-505.190647
17360.0,-505.190647
17361.0,-505.190647
17362.0,-503.349028
17363.0,-503.082598
17364.0,-501.696304
17365.0,-501.152983
17366.0,-501.152983
17367.0,-501.152983
17368.0,-500.42614
17369.0,-501.119287
17370.0,-501.119287
17371.0,-500.583357
17372.0,-499.889995
17373.0,-498.503701
17374.0,-497.810554
17375.0,-497.810554
17376.0,-498.503701
17377.0,-497.117407
17378.0,-495.731113
17379.0,-496.424208
17380.0,-497.810502
17381.0,-496.424208
17382.0,-496.424208
17383.0,-495.037914
17384.0,-495.611235
17385.0,-496.997529
17386.0,-496.997529
17387.0,-496.304382
17388.0,-495.506457
17389.0,-495.506457
17390.0,-494.147374
17391.0,-492.76108
17392.0,-492.76108
17393.0,-494.147374
17394.0,-495.165949
17395.0,-495.165949
17396.0,-498.857956
17397.0,-498.857956
17398.0,-497.694256
17399.0,-496.317432
17400.0,-497.010579
17401.0,-497.696981
17402.0,-497.003834
17403.0,-495.622529
17404.0,-497.008823
17405.0,-498.449903
17406.0,-502.117495
17407.0,-501.09892
17408.0,-501.09892
17409.0,-500.405773
17410.0,-501.09741
17411.0,-500.404263
17412.0,-499.017969
17413.0,-499.017969
17414.0,-500.404263
17415.0,-500.404263
17416.0,-500.947584
17417.0,-502.333878
17418.0,-503.877077
17419.0,-505.263371
17420.0,-506.649665
17421.0,-506.649665
17422.0,-505.263371
17423.0,-503.877077
17424.0,-503.877077
17425.0,-503.877077
17426.0,-503.877077
17427.0,-503.877077
17428.0,-505.263371
17429.0,-506.635364
17430.0,-506.635364
17431.0,-506.635364
17432.0,-507.799064
17433.0,-507.799064
17434.0,-506.427071
17435.0,-505.040777
17436.0,-504.841619
17437.0,-505.040777
17438.0,-504.34763
17439.0,-504.34763
17440.0,-503.654483
17441.0,-504.34763
17442.0,-499.07614
17443.0,-499.07614
17444.0,-504.872309
17445.0,-504.872309
17446.0,-506.258603
17447.0,-506.258603
17448.0,-504.872309
17449.0,-504.872309
17450.0,-504.872309
17451.0,-504.872309
17452.0,-504.872309
17453.0,-503.486015
17454.0,-504.872309
17455.0,-503.486015
17456.0,-502.899289
17457.0,-502.06532
17458.0,-502.472383
17459.0,-501.076328
17460.0,-501.803171
17461.0,-502.496318
17462.0,-501.975772
17463.0,-500.589478
17464.0,-501.561614
17465.0,-500.17532
17466.0,-490.928514
17467.0,-491.137571
17468.0,-490.444424
17469.0,-491.816417
17470.0,-492.509564
17471.0,-491.12327
17472.0,-491.12327
17473.0,-489.736976
17474.0,-489.043829
17475.0,-488.350682
17476.0,-488.350682
17477.0,-489.736976
17478.0,-491.12327
17479.0,-490.365238
17480.0,-489.672091
17481.0,-490.756311
17482.0,-490.756311
17483.0,-492.142605
17484.0,-490.756311
17485.0,-489.370017
17486.0,-490.520991
17487.0,-490.520991
17488.0,-490.520991
17489.0,-491.902296
17490.0,-492.595443
17491.0,-491.902296
17492.0,-491.209149
17493.0,-489.837156
17494.0,-490.530303
17495.0,-490.530303
17496.0,-491.916597
17497.0,-491.916597
17498.0,-491.916597
17499.0,-490.530303
17500.0,-489.148998
17501.0,-490.535292
17502.0,-489.148998
17503.0,-489.148998
17504.0,-489.842145
17505.0,-488.468556
17506.0,-488.043486
17507.0,-489.062061
17508.0,-489.062061
17509.0,-488.043486
17510.0,-488.043486
17511.0,-486.657192
17512.0,-488.029185
17513.0,-488.863154
17514.0,-488.863154
17515.0,-488.863154
17516.0,-488.863154
17517.0,-487.47686
17518.0,-488.169955
17519.0,-487.476808
17520.0,-486.105389
17521.0,-485.27142
17522.0,-483.885126
17523.0,-484.310196
17524.0,-485.003343
17525.0,-485.003343
17526.0,-485.69649
17527.0,-486.793179
17528.0,-488.179473
17529.0,-486.80748
17530.0,-486.106293
17531.0,-486.106293
17532.0,-484.719999
17533.0,-485.413146
17534.0,-486.79944
17535.0,-486.091327
17536.0,-487.404097
17537.0,-487.709202
17538.0,-488.543171
17539.0,-488.543171
17540.0,-488.543171
17541.0,-487.263787
17542.0,-486.57064
17543.0,-486.57064
17544.0,-486.57064
17545.0,-487.956934
17546.0,-489.343228
17547.0,-489.343228
17548.0,-489.343228
17549.0,-490.036375
17550.0,-488.650081
17551.0,-487.106882
17552.0,-487.800029
17553.0,-487.189035
17554.0,-487.189035
17555.0,-485.802741
17556.0,-487.189035
17557.0,-487.189035
17558.0,-487.189035
17559.0,-487.189035
17560.0,-488.561028
17561.0,-488.690581
17562.0,-487.593892
17563.0,-488.656621
17564.0,-487.270327
17565.0,-487.270327
17566.0,-487.270327
17567.0,-486.74495
17568.0,-486.74495
17569.0,-486.74495
17570.0,-488.021885
17571.0,-488.715032
17572.0,-488.715032
17573.0,-489.408179
17574.0,-488.024746
17575.0,-486.940526
17576.0,-487.641618
17577.0,-489.027912
17578.0,-490.412615
17579.0,-490.679045
17580.0,-489.837703
17581.0,-489.837703
17582.0,-491.209122
17583.0,-491.209122
17584.0,-492.595416
17585.0,-491.211363
17586.0,-491.91255
17587.0,-491.91255
17588.0,-492.753892
17589.0,-492.060745
17590.0,-490.688752
17591.0,-490.688752
17592.0,-490.422322
17593.0,-490.422322
17594.0,-489.036028
17595.0,-489.729175
17596.0,-490.422322
17597.0,-489.729175
17598.0,-490.422254
17599.0,-491.808548
17600.0,-490.495778
17601.0,-490.495778
17602.0,-490.495778
17603.0,-489.802631
17604.0,-489.109484
17605.0,-489.109484
17606.0,-489.109484
17607.0,-486.556876
17608.0,-487.92968
17609.0,-489.315974
17610.0,-489.315974
17611.0,-487.92968
17612.0,-486.543386
17613.0,-485.909915
17614.0,-485.909915
17615.0,-486.603062
17616.0,-486.603062
17617.0,-485.540333
17618.0,-487.90321
17619.0,-486.525831
17620.0,-486.525831
17621.0,-485.153027
17622.0,-486.249716
17623.0,-486.249716
17624.0,-485.944611
17625.0,-487.32199
17626.0,-488.708284
17627.0,-488.708284
17628.0,-488.708284
17629.0,-487.431349
17630.0,-487.431349
17631.0,-487.431349
17632.0,-486.33466
17633.0,-487.720954
17634.0,-487.720954
17635.0,-487.720954
17636.0,-487.720954
17637.0,-489.107248
17638.0,-489.107248
17639.0,-488.413973
17640.0,-489.800267
17641.0,-489.800267
17642.0,-489.10712
17643.0,-489.10712
17644.0,-487.738475
17645.0,-489.122528
17646.0,-489.815675
17647.0,-488.562449
17648.0,-489.948743
17649.0,-491.335037
17650.0,-491.335037
17651.0,-492.721331
17652.0,-491.335037
17653.0,-492.683804
17654.0,-493.376951
17655.0,-492.683804
17656.0,-491.990657
17657.0,-490.604363
17658.0,-491.990657
17659.0,-493.376951
17660.0,-493.376951
17661.0,-492.650108
17662.0,-494.036402
17663.0,-492.653195
17664.0,-494.039489
17665.0,-494.039489
17666.0,-492.653195
17667.0,-491.266901
17668.0,-489.880607
17669.0,-491.263882
17670.0,-490.573131
17671.0,-490.573131
17672.0,-491.949955
17673.0,-492.643102
17674.0,-492.643102
17675.0,-494.029396
17676.0,-494.029396
17677.0,-493.854343
17678.0,-493.854343
17679.0,-493.220872
17680.0,-492.527745
17681.0,-492.527745
17682.0,-493.219568
17683.0,-493.219568
17684.0,-493.219568
17685.0,-493.854089
17686.0,-493.854089
17687.0,-495.240383
17688.0,-495.93353
17689.0,-495.93353
17690.0,-495.93353
17691.0,-497.319688
17692.0,-495.933394
17693.0,-494.556015
17694.0,-494.556015
17695.0,-491.09996
17696.0,-491.79269
17697.0,-492.215917
17698.0,-493.602211
17699.0,-499.554506
17700.0,-499.554506
17701.0,-500.651195
17702.0,-499.99481
17703.0,-501.381104
17704.0,-501.381104
17705.0,-501.381104
17706.0,-501.381104
17707.0,-499.99481
17708.0,-501.381104
17709.0,-501.381104
17710.0,-500.687957
17711.0,-500.687957
17712.0,-499.301663
17713.0,-498.204974
17714.0,-498.204974
17715.0,-498.204974
17716.0,-499.484358
17717.0,-498.791211
17718.0,-498.791211
17719.0,-497.404917
17720.0,-497.242907
17721.0,-495.856613
17722.0,-495.856613
17723.0,-494.470319
17724.0,-495.067676
17725.0,-495.760823
17726.0,-497.147117
17727.0,-498.243806
17728.0,-498.243806
17729.0,-499.6301
17730.0,-500.905758
17731.0,-499.519464
17732.0,-495.646393
17733.0,-496.208017
17734.0,-496.208017
17735.0,-496.208017
17736.0,-496.208017
17737.0,-495.51487
17738.0,-496.901164
17739.0,-496.901164
17740.0,-495.76497
17741.0,-495.76497
17742.0,-495.76497
17743.0,-495.76497
17744.0,-494.378676
17745.0,-495.747321
17746.0,-497.133615
17747.0,-497.133615
17748.0,-497.133615
17749.0,-497.133615
17750.0,-498.517048
17751.0,-498.517048
17752.0,-498.517048
17753.0,-499.889852
17754.0,-501.273059
17755.0,-499.886765
17756.0,-500.520236
17757.0,-501.90653
17758.0,-501.90653
17759.0,-501.213383
17760.0,-501.213383
17761.0,-501.213383
17762.0,-499.827089
17763.0,-499.133942
17764.0,-499.133942
17765.0,-500.520236
17766.0,-501.213383
17767.0,-499.827089
17768.0,-498.69909
17769.0,-499.390913
17770.0,-502.846968
17771.0,-501.460674
17772.0,-501.460674
17773.0,-500.767527
17774.0,-500.767527
17775.0,-500.767527
17776.0,-499.381233
17777.0,-497.9978
17778.0,-497.9978
17779.0,-497.304934
17780.0,-496.666466
17781.0,-496.666466
17782.0,-496.666466
17783.0,-495.280172
17784.0,-495.280172
17785.0,-495.280172
17786.0,-496.666466
17787.0,-496.666466
17788.0,-496.666466
17789.0,-498.05276
17790.0,-498.05276
17791.0,-496.666466
17792.0,-496.666466
17793.0,-497.516605
17794.0,-497.516605
17795.0,-498.902899
17796.0,-500.288358
17797.0,-500.981505
17798.0,-500.981505
17799.0,-500.981505
17800.0,-500.981505
17801.0,-500.981505
17802.0,-502.109504
17803.0,-502.802651
17804.0,-501.416357
17805.0,-500.72321
17806.0,-500.72321
17807.0,-499.336916
17808.0,-498.348184
17809.0,-499.734478
17810.0,-499.734478
17811.0,-497.947527
17812.0,-497.947527
17813.0,-497.947527
17814.0,-497.947527
17815.0,-496.561233
17816.0,-495.868086
17817.0,-494.481792
17818.0,-495.173615
17819.0,-496.559909
17820.0,-497.24352
17821.0,-498.609814
17822.0,-497.557407
17823.0,-496.86426
17824.0,-496.86426
17825.0,-495.477966
17826.0,-496.171113
17827.0,-494.784819
17828.0,-496.171113
17829.0,-496.171113
17830.0,-496.171113
17831.0,-496.86426
17832.0,-497.30788
17833.0,-500.751316
17834.0,-499.365022
17835.0,-497.978728
17836.0,-497.535108
17837.0,-496.148814
17838.0,-494.529735
17839.0,-495.222825
17840.0,-495.915972
17841.0,-495.915972
17842.0,-494.543168
17843.0,-501.602682
17844.0,-502.2296
17845.0,-500.843306
17846.0,-502.2296
17847.0,-506.102671
17848.0,-507.47244
17849.0,-508.858734
17850.0,-510.477813
17851.0,-510.477813
17852.0,-510.477813
17853.0,-511.864107
17854.0,-512.389484
17855.0,-511.00319
17856.0,-511.00319
17857.0,-509.633421
17858.0,-508.247127
17859.0,-511.047598
17860.0,-510.360803
17861.0,-510.994274
17862.0,-510.994274
17863.0,-512.377707
17864.0,-512.377707
17865.0,-522.244051
17866.0,-522.244051
17867.0,-521.550904
17868.0,-522.80413
17869.0,-522.80413
17870.0,-523.822705
17871.0,-523.822705
17872.0,-519.949634
17873.0,-521.955904
17874.0,-521.262757
17875.0,-521.262757
17876.0,-520.56961
17877.0,-522.525941
17878.0,-522.525941
17879.0,-518.376773
17880.0,-517.019834
17881.0,-517.019834
17882.0,-518.912122
17883.0,-519.599703
17884.0,-519.057562
17885.0,-519.057562
17886.0,-520.438867
17887.0,-520.438867
17888.0,-521.825161
17889.0,-520.441728
17890.0,-519.055434
17891.0,-517.66914
17892.0,-516.975993
17893.0,-516.56893
17894.0,-517.955224
17895.0,-521.828295
17896.0,-521.110744
17897.0,-519.73519
17898.0,-519.042043
17899.0,-519.042043
17900.0,-519.042043
17901.0,-519.042043
17902.0,-519.73519
17903.0,-519.73519
17904.0,-520.428337
17905.0,-521.205252
17906.0,-521.205252
17907.0,-521.006094
17908.0,-519.657327
17909.0,-521.043621
17910.0,-519.657327
17911.0,-520.350474
17912.0,-520.350474
17913.0,-521.736768
17914.0,-520.350474
17915.0,-518.96418
17916.0,-519.762105
17917.0,-518.375811
17918.0,-519.068958
17919.0,-519.068958
17920.0,-519.068958
17921.0,-519.068958
17922.0,-519.068958
17923.0,-518.271033
17924.0,-519.657327
17925.0,-518.274509
17926.0,-516.888215
17927.0,-518.274509
17928.0,-517.581362
17929.0,-517.581362
17930.0,-518.938301
17931.0,-519.137459
17932.0,-517.751165
17933.0,-517.751165
17934.0,-517.751165
17935.0,-516.36986
17936.0,-516.36986
17937.0,-514.983804
17938.0,-514.983804
17939.0,-514.983804
17940.0,-516.359358
17941.0,-515.002419
17942.0,-513.616125
17943.0,-514.309272
17944.0,-515.695566
17945.0,-516.633983
17946.0,-516.633983
17947.0,-515.29512
17948.0,-513.402832
17949.0,-513.402832
17950.0,-514.789126
17951.0,-514.789126
17952.0,-514.789126
17953.0,-516.175182
17954.0,-517.544951
17955.0,-515.182074
17956.0,-517.544951
17957.0,-516.158657
17958.0,-516.851804
17959.0,-516.851804
17960.0,-515.46551
17961.0,-516.851804
17962.0,-516.152217
17963.0,-517.538511
17964.0,-518.924805
17965.0,-518.924805
17966.0,-516.918535
17967.0,-515.532241
17968.0,-515.532241
17969.0,-516.88918
17970.0,-516.88918
17971.0,-517.545565
17972.0,-516.175796
17973.0,-516.175796
17974.0,-516.175796
17975.0,-515.956833
17976.0,-515.956833
17977.0,-515.956833
17978.0,-515.956833
17979.0,-515.956833
17980.0,-514.570539
17981.0,-515.956833
17982.0,-516.176171
17983.0,-514.789877
17984.0,-514.789877
17985.0,-513.441038
17986.0,-514.827332
17987.0,-515.520479
17988.0,-514.826131
17989.0,-514.826131
17990.0,-514.826131
17991.0,-513.439837
17992.0,-514.826131
17993.0,-514.826131
17994.0,-516.212425
17995.0,-516.212425
17996.0,-516.212425
17997.0,-515.547269
17998.0,-514.160975
17999.0,-514.160975
18000.0,-514.160975
18001.0,-515.014552
18002.0,-515.014552
18003.0,-516.400846
18004.0,-517.073956
18005.0,-515.687662
18006.0,-514.994515
18007.0,-513.608221
18008.0,-514.994515
18009.0,-515.401578
18010.0,-516.199503
18011.0,-516.199503
18012.0,-516.199503
18013.0,-516.199503
18014.0,-515.401578
18015.0,-515.401578
18016.0,-514.674785
18017.0,-513.233705
18018.0,-513.034547
18019.0,-514.420841
18020.0,-506.902409
18021.0,-506.902409
18022.0,-506.902409
18023.0,-506.902409
18024.0,-506.207601
18025.0,-506.207601
18026.0,-504.842223
18027.0,-506.228517
18028.0,-505.37494
18029.0,-506.068058
18030.0,-507.437827
18031.0,-508.136023
18032.0,-508.82917
18033.0,-508.82917
18034.0,-508.82917
18035.0,-508.136023
18036.0,-507.492658
18037.0,-507.492658
18038.0,-507.492658
18039.0,-507.492658
18040.0,-508.933738
18041.0,-509.62224
18042.0,-509.62224
18043.0,-517.140672
18044.0,-515.754378
18045.0,-515.754378
18046.0,-517.140672
18047.0,-517.140672
18048.0,-518.453442
18049.0,-519.839736
18050.0,-520.534544
18051.0,-519.247962
18052.0,-517.861668
18053.0,-516.007191
18054.0,-516.568272
18055.0,-517.261192
18056.0,-517.954339
18057.0,-519.340633
18058.0,-517.954339
18059.0,-517.954339
18060.0,-517.954339
18061.0,-517.954339
18062.0,-516.568045
18063.0,-516.568045
18064.0,-515.181751
18065.0,-515.874898
18066.0,-515.181751
18067.0,-514.495349
18068.0,-514.495349
18069.0,-515.188496
18070.0,-513.804773
18071.0,-513.243692
18072.0,-514.629986
18073.0,-516.01628
18074.0,-516.01628
18075.0,-516.709427
18076.0,-516.709427
18077.0,-515.323133
18078.0,-515.323133
18079.0,-515.323133
18080.0,-508.020456
18081.0,-508.020456
18082.0,-509.874933
18083.0,-508.505164
18084.0,-507.657558
18085.0,-507.657558
18086.0,-507.657558
18087.0,-507.657558
18088.0,-507.657558
18089.0,-506.964411
18090.0,-506.964411
18091.0,-506.271264
18092.0,-505.578071
18093.0,-507.470359
18094.0,-506.084065
18095.0,-507.470359
18096.0,-506.084065
18097.0,-506.084065
18098.0,-505.401491
18099.0,-504.015197
18100.0,-504.015197
18101.0,-505.401491
18102.0,-505.925199
18103.0,-505.232052
18104.0,-505.925199
18105.0,-505.925199
18106.0,-505.232052
18107.0,-504.538905
18108.0,-505.925199
18109.0,-504.538905
18110.0,-505.232052
18111.0,-505.232052
18112.0,-506.618346
18113.0,-506.618346
18114.0,-505.232247
18115.0,-505.925394
18116.0,-505.925394
18117.0,-505.666839
18118.0,-505.666839
18119.0,-506.359986
18120.0,-505.676812
18121.0,-504.983665
18122.0,-504.290518
18123.0,-501.927641
18124.0,-500.541561
18125.0,-508.231923
18126.0,-508.490478
18127.0,-507.797331
18128.0,-506.178252
18129.0,-506.178252
18130.0,-506.178252
18131.0,-506.178252
18132.0,-505.485105
18133.0,-506.871399
18134.0,-506.871399
18135.0,-506.178252
18136.0,-506.178252
18137.0,-505.919697
18138.0,-507.29697
18139.0,-507.907964
18140.0,-509.294258
18141.0,-510.677981
18142.0,-510.677981
18143.0,-509.291687
18144.0,-507.92277
18145.0,-507.92277
18146.0,-508.615917
18147.0,-508.615917
18148.0,-510.978794
18149.0,-511.237349
18150.0,-509.853626
18151.0,-509.853626
18152.0,-509.853626
18153.0,-509.853626
18154.0,-509.853626
18155.0,-508.467332
18156.0,-508.467332
18157.0,-508.467332
18158.0,-508.467332
18159.0,-508.467332
18160.0,-509.853626
18161.0,-508.676272
18162.0,-508.417717
18163.0,-508.417717
18164.0,-508.417717
18165.0,-507.044192
18166.0,-507.044192
18167.0,-507.044192
18168.0,-505.852948
18169.0,-505.159813
18170.0,-504.438004
18171.0,-504.438004
18172.0,-504.438004
18173.0,-503.744857
18174.0,-503.744857
18175.0,-503.744857
18176.0,-503.744857
18177.0,-505.131151
18178.0,-505.131151
18179.0,-503.75453
18180.0,-503.75453
18181.0,-505.140824
18182.0,-504.66234
18183.0,-504.66234
18184.0,-504.66234
18185.0,-505.355487
18186.0,-506.038661
18187.0,-507.424955
18188.0,-508.811249
18189.0,-510.197543
18190.0,-510.197543
18191.0,-508.825157
18192.0,-510.211451
18193.0,-510.211451
18194.0,-510.211451
18195.0,-510.211451
18196.0,-510.904598
18197.0,-512.290892
18198.0,-511.610505
18199.0,-510.224211
18200.0,-511.600832
18201.0,-512.987126
18202.0,-512.987126
18203.0,-512.987126
18204.0,-511.600832
18205.0,-511.600832
18206.0,-511.600832
