step, temperature
207.0,0.9797076922066693
208.0,0.9796097214374486
209.0,0.9795117604653049
210.0,0.9794138092892584
211.0,0.9793158679083295
212.0,0.9792179363215386
213.0,0.9791200145279065
214.0,0.9790221025264537
215.0,0.9789242003162011
216.0,0.9788263078961694
217.0,0.9787284252653798
218.0,0.9786305524228534
219.0,0.9785326893676111
220.0,0.9784348360986743
221.0,0.9783369926150645
222.0,0.9782391589158029
223.0,0.9781413349999114
224.0,0.9780435208664114
225.0,0.9779457165143248
226.0,0.9778479219426734
227.0,0.9777501371504792
228.0,0.9776523621367642
229.0,0.9775545969005506
230.0,0.9774568414408605
231.0,0.9773590957567164
232.0,0.9772613598471408
233.0,0.9771636337111561
234.0,0.977065917347785
235.0,0.9769682107560502
236.0,0.9768705139349746
237.0,0.9767728268835811
238.0,0.9766751496008927
239.0,0.9765774820859326
240.0,0.9764798243377241
241.0,0.9763821763552903
242.0,0.9762845381376548
243.0,0.976186909683841
244.0,0.9760892909928727
245.0,0.9759916820637734
246.0,0.975894082895567
247.0,0.9757964934872775
248.0,0.9756989138379287
249.0,0.975601343946545
250.0,0.9755037838121503
251.0,0.9754062334337691
252.0,0.9753086928104258
253.0,0.9752111619411448
254.0,0.9751136408249507
255.0,0.9750161294608681
256.0,0.974918627847922
257.0,0.9748211359851373
258.0,0.9747236538715388
259.0,0.9746261815061517
260.0,0.9745287188880011
261.0,0.9744312660161123
262.0,0.9743338228895106
263.0,0.9742363895072217
264.0,0.974138965868271
265.0,0.9740415519716842
266.0,0.973944147816487
267.0,0.9738467534017053
268.0,0.9737493687263652
269.0,0.9736519937894925
270.0,0.9735546285901135
271.0,0.9734572731272545
272.0,0.9733599273999418
273.0,0.9732625914072018
274.0,0.9731652651480611
275.0,0.9730679486215463
276.0,0.9729706418266841
277.0,0.9728733447625014
278.0,0.9727760574280252
279.0,0.9726787798222825
280.0,0.9725815119443002
281.0,0.9724842537931058
282.0,0.9723870053677265
283.0,0.9722897666671897
284.0,0.9721925376905229
285.0,0.9720953184367539
286.0,0.9719981089049102
287.0,0.9719009090940197
288.0,0.9718037190031104
289.0,0.97170653863121
290.0,0.9716093679773469
291.0,0.9715122070405492
292.0,0.9714150558198451
293.0,0.9713179143142632
294.0,0.9712207825228317
295.0,0.9711236604445794
296.0,0.971026548078535
297.0,0.9709294454237271
298.0,0.9708323524791846
299.0,0.9707352692439367
300.0,0.9706381957170124
301.0,0.9705411318974407
302.0,0.970444077784251
303.0,0.9703470333764725
304.0,0.9702499986731349
305.0,0.9701529736732676
306.0,0.9700559583759003
307.0,0.9699589527800627
308.0,0.9698619568847847
309.0,0.9697649706890963
310.0,0.9696679941920274
311.0,0.9695710273926083
312.0,0.969474070289869
313.0,0.9693771228828401
314.0,0.9692801851705518
315.0,0.9691832571520348
316.0,0.9690863388263196
317.0,0.9689894301924369
318.0,0.9688925312494177
319.0,0.9687956419962928
320.0,0.9686987624320932
321.0,0.9686018925558499
322.0,0.9685050323665944
323.0,0.9684081818633578
324.0,0.9683113410451715
325.0,0.968214509911067
326.0,0.9681176884600758
327.0,0.9680208766912298
328.0,0.9679240746035607
329.0,0.9678272821961004
330.0,0.9677304994678808
331.0,0.967633726417934
332.0,0.9675369630452922
333.0,0.9674402093489878
334.0,0.9673434653280529
335.0,0.9672467309815201
336.0,0.967150006308422
337.0,0.9670532913077912
338.0,0.9669565859786604
339.0,0.9668598903200626
340.0,0.9667632043310306
341.0,0.9666665280105975
342.0,0.9665698613577964
343.0,0.9664732043716606
344.0,0.9663765570512235
345.0,0.9662799193955184
346.0,0.9661832914035788
347.0,0.9660866730744385
348.0,0.9659900644071311
349.0,0.9658934654006904
350.0,0.9657968760541503
351.0,0.9657002963665449
352.0,0.9656037263369083
353.0,0.9655071659642745
354.0,0.9654106152476781
355.0,0.9653140741861533
356.0,0.9652175427787347
357.0,0.9651210210244568
358.0,0.9650245089223544
359.0,0.9649280064714622
360.0,0.964831513670815
361.0,0.9647350305194479
362.0,0.9646385570163959
363.0,0.9645420931606943
364.0,0.9644456389513782
365.0,0.9643491943874831
366.0,0.9642527594680443
367.0,0.9641563341920976
368.0,0.9640599185586783
369.0,0.9639635125668224
370.0,0.9638671162155658
371.0,0.9637707295039442
372.0,0.9636743524309938
373.0,0.9635779849957506
374.0,0.9634816271972511
375.0,0.9633852790345313
376.0,0.9632889405066278
377.0,0.9631926116125772
378.0,0.9630962923514159
379.0,0.9629999827221808
380.0,0.9629036827239086
381.0,0.9628073923556362
382.0,0.9627111116164007
383.0,0.962614840505239
384.0,0.9625185790211885
385.0,0.9624223271632865
386.0,0.9623260849305701
387.0,0.9622298523220771
388.0,0.962133629336845
389.0,0.9620374159739113
390.0,0.961941212232314
391.0,0.9618450181110908
392.0,0.9617488336092797
393.0,0.9616526587259188
394.0,0.9615564934600462
395.0,0.9614603378107003
396.0,0.9613641917769192
397.0,0.9612680553577415
398.0,0.9611719285522058
399.0,0.9610758113593506
400.0,0.9609797037782147
401.0,0.9608836058078369
402.0,0.9607875174472562
403.0,0.9606914386955115
404.0,0.960595369551642
405.0,0.9604993100146869
406.0,0.9604032600836855
407.0,0.9603072197576771
408.0,0.9602111890357014
409.0,0.9601151679167977
410.0,0.9600191564000061
411.0,0.9599231544843662
412.0,0.9598271621689177
413.0,0.9597311794527008
414.0,0.9596352063347555
415.0,0.9595392428141221
416.0,0.9594432888898407
417.0,0.9593473445609517
418.0,0.9592514098264956
419.0,0.9591554846855129
420.0,0.9590595691370444
421.0,0.9589636631801307
422.0,0.9588677668138127
423.0,0.9587718800371313
424.0,0.9586760028491276
425.0,0.9585801352488427
426.0,0.9584842772353178
427.0,0.9583884288075943
428.0,0.9582925899647136
429.0,0.9581967607057171
430.0,0.9581009410296466
431.0,0.9580051309355436
432.0,0.9579093304224501
433.0,0.9578135394894078
434.0,0.9577177581354589
435.0,0.9576219863596453
436.0,0.9575262241610094
437.0,0.9574304715385933
438.0,0.9573347284914394
439.0,0.9572389950185903
440.0,0.9571432711190885
441.0,0.9570475567919766
442.0,0.9569518520362974
443.0,0.9568561568510938
444.0,0.9567604712354087
445.0,0.9566647951882852
446.0,0.9565691287087663
447.0,0.9564734717958955
448.0,0.9563778244487159
449.0,0.9562821866662711
450.0,0.9561865584476045
451.0,0.9560909397917597
452.0,0.9559953306977805
453.0,0.9558997311647107
454.0,0.9558041411915943
455.0,0.9557085607774751
456.0,0.9556129899213974
457.0,0.9555174286224053
458.0,0.955421876879543
459.0,0.9553263346918551
460.0,0.955230802058386
461.0,0.9551352789781802
462.0,0.9550397654502824
463.0,0.9549442614737373
464.0,0.95484876704759
465.0,0.9547532821708853
466.0,0.9546578068426682
467.0,0.9545623410619839
468.0,0.9544668848278777
469.0,0.9543714381393948
470.0,0.954276000995581
471.0,0.9541805733954815
472.0,0.9540851553381419
473.0,0.9539897468226081
474.0,0.9538943478479258
475.0,0.953798958413141
476.0,0.9537035785172997
477.0,0.953608208159448
478.0,0.9535128473386321
479.0,0.9534174960538983
480.0,0.9533221543042929
481.0,0.9532268220888624
482.0,0.9531314994066535
483.0,0.9530361862567129
484.0,0.9529408826380873
485.0,0.9528455885498235
486.0,0.9527503039909685
487.0,0.9526550289605694
488.0,0.9525597634576733
489.0,0.9524645074813276
490.0,0.9523692610305795
491.0,0.9522740241044765
492.0,0.9521787967020661
493.0,0.9520835788223959
494.0,0.9519883704645137
495.0,0.9518931716274672
496.0,0.9517979823103044
497.0,0.9517028025120734
498.0,0.9516076322318222
499.0,0.9515124714685991
500.0,0.9514173202214522
501.0,0.95132217848943
502.0,0.9512270462715811
503.0,0.9511319235669539
504.0,0.9510368103745972
505.0,0.9509417066935597
506.0,0.9508466125228904
507.0,0.9507515278616381
508.0,0.9506564527088519
509.0,0.9505613870635811
510.0,0.9504663309248748
511.0,0.9503712842917823
512.0,0.9502762471633531
513.0,0.9501812195386368
514.0,0.9500862014166829
515.0,0.9499911927965412
516.0,0.9498961936772615
517.0,0.9498012040578938
518.0,0.949706223937488
519.0,0.9496112533150943
520.0,0.9495162921897629
521.0,0.9494213405605438
522.0,0.9493263984264878
523.0,0.9492314657866452
524.0,0.9491365426400665
525.0,0.9490416289858026
526.0,0.948946724822904
527.0,0.9488518301504217
528.0,0.9487569449674067
529.0,0.94866206927291
530.0,0.9485672030659826
531.0,0.948472346345676
532.0,0.9483774991110414
533.0,0.9482826613611303
534.0,0.9481878330949942
535.0,0.9480930143116847
536.0,0.9479982050102536
537.0,0.9479034051897526
538.0,0.9478086148492336
539.0,0.9477138339877487
540.0,0.9476190626043499
541.0,0.9475243006980895
542.0,0.9474295482680196
543.0,0.9473348053131928
544.0,0.9472400718326615
545.0,0.9471453478254782
546.0,0.9470506332906957
547.0,0.9469559282273666
548.0,0.9468612326345439
549.0,0.9467665465112804
550.0,0.9466718698566293
551.0,0.9465772026696436
552.0,0.9464825449493767
553.0,0.9463878966948818
554.0,0.9462932579052122
555.0,0.9461986285794217
556.0,0.9461040087165637
557.0,0.9460093983156921
558.0,0.9459147973758605
559.0,0.9458202058961229
560.0,0.9457256238755333
561.0,0.9456310513131457
562.0,0.9455364882080144
563.0,0.9454419345591936
564.0,0.9453473903657377
565.0,0.9452528556267011
566.0,0.9451583303411385
567.0,0.9450638145081044
568.0,0.9449693081266536
569.0,0.9448748111958409
570.0,0.9447803237147213
571.0,0.9446858456823498
572.0,0.9445913770977816
573.0,0.9444969179600718
574.0,0.9444024682682759
575.0,0.9443080280214491
576.0,0.944213597218647
577.0,0.9441191758589251
578.0,0.9440247639413393
579.0,0.9439303614649451
580.0,0.9438359684287987
581.0,0.9437415848319558
582.0,0.9436472106734726
583.0,0.9435528459524052
584.0,0.94345849066781
585.0,0.9433641448187432
586.0,0.9432698084042613
587.0,0.9431754814234209
588.0,0.9430811638752785
589.0,0.942986855758891
590.0,0.9428925570733151
591.0,0.9427982678176078
592.0,0.942703987990826
593.0,0.9426097175920269
594.0,0.9425154566202677
595.0,0.9424212050746057
596.0,0.9423269629540982
597.0,0.9422327302578029
598.0,0.9421385069847771
599.0,0.9420442931340786
600.0,0.9419500887047652
601.0,0.9418558936958947
602.0,0.9417617081065252
603.0,0.9416675319357145
604.0,0.941573365182521
605.0,0.9414792078460027
606.0,0.9413850599252181
607.0,0.9412909214192257
608.0,0.9411967923270838
609.0,0.9411026726478511
610.0,0.9410085623805863
611.0,0.9409144615243482
612.0,0.9408203700781957
613.0,0.940726288041188
614.0,0.9406322154123838
615.0,0.9405381521908426
616.0,0.9404440983756235
617.0,0.940350053965786
618.0,0.9402560189603894
619.0,0.9401619933584934
620.0,0.9400679771591576
621.0,0.9399739703614417
622.0,0.9398799729644056
623.0,0.9397859849671092
624.0,0.9396920063686125
625.0,0.9395980371679756
626.0,0.9395040773642589
627.0,0.9394101269565225
628.0,0.9393161859438268
629.0,0.9392222543252324
630.0,0.9391283320998
631.0,0.93903441926659
632.0,0.9389405158246634
633.0,0.938846621773081
634.0,0.9387527371109037
635.0,0.9386588618371926
636.0,0.9385649959510088
637.0,0.9384711394514138
638.0,0.9383772923374687
639.0,0.9382834546082349
640.0,0.9381896262627741
641.0,0.9380958073001479
642.0,0.9380019977194178
643.0,0.9379081975196459
644.0,0.937814406699894
645.0,0.9377206252592241
646.0,0.9376268531966981
647.0,0.9375330905113785
648.0,0.9374393372023273
649.0,0.9373455932686071
650.0,0.9372518587092803
651.0,0.9371581335234094
652.0,0.937064417710057
653.0,0.936970711268286
654.0,0.9368770141971592
655.0,0.9367833264957395
656.0,0.9366896481630899
657.0,0.9365959791982735
658.0,0.9365023196003537
659.0,0.9364086693683936
660.0,0.9363150285014568
661.0,0.9362213969986066
662.0,0.9361277748589067
663.0,0.9360341620814209
664.0,0.9359405586652128
665.0,0.9358469646093462
666.0,0.9357533799128853
667.0,0.9356598045748941
668.0,0.9355662385944366
669.0,0.9354726819705771
670.0,0.93537913470238
671.0,0.9352855967889098
672.0,0.9351920682292308
673.0,0.935098549022408
674.0,0.9350050391675058
675.0,0.934911538663589
676.0,0.9348180475097226
677.0,0.9347245657049716
678.0,0.9346310932484012
679.0,0.9345376301390764
680.0,0.9344441763760625
681.0,0.9343507319584249
682.0,0.9342572968852291
683.0,0.9341638711555406
684.0,0.934070454768425
685.0,0.9339770477229482
686.0,0.933883650018176
687.0,0.9337902616531741
688.0,0.9336968826270088
689.0,0.9336035129387461
690.0,0.9335101525874523
691.0,0.9334168015721935
692.0,0.9333234598920364
693.0,0.9332301275460472
694.0,0.9331368045332926
695.0,0.9330434908528393
696.0,0.932950186503754
697.0,0.9328568914851036
698.0,0.9327636057959552
699.0,0.9326703294353756
700.0,0.9325770624024321
701.0,0.9324838046961919
702.0,0.9323905563157222
703.0,0.9322973172600907
704.0,0.9322040875283647
705.0,0.9321108671196119
706.0,0.9320176560329
707.0,0.9319244542672968
708.0,0.93183126182187
709.0,0.9317380786956878
710.0,0.9316449048878183
711.0,0.9315517403973295
712.0,0.9314585852232897
713.0,0.9313654393647675
714.0,0.931272302820831
715.0,0.9311791755905489
716.0,0.9310860576729898
717.0,0.9309929490672225
718.0,0.9308998497723158
719.0,0.9308067597873385
720.0,0.9307136791113598
721.0,0.9306206077434487
722.0,0.9305275456826744
723.0,0.9304344929281061
724.0,0.9303414494788133
725.0,0.9302484153338654
726.0,0.930155390492332
727.0,0.9300623749532828
728.0,0.9299693687157875
729.0,0.9298763717789159
730.0,0.929783384141738
731.0,0.9296904058033238
732.0,0.9295974367627435
733.0,0.9295044770190672
734.0,0.9294115265713654
735.0,0.9293185854187083
736.0,0.9292256535601664
737.0,0.9291327309948104
738.0,0.929039817721711
739.0,0.9289469137399388
740.0,0.9288540190485648
741.0,0.9287611336466599
742.0,0.9286682575332953
743.0,0.928575390707542
744.0,0.9284825331684713
745.0,0.9283896849151545
746.0,0.928296845946663
747.0,0.9282040162620683
748.0,0.9281111958604421
749.0,0.9280183847408561
750.0,0.927925582902382
751.0,0.9278327903440918
752.0,0.9277400070650574
753.0,0.9276472330643509
754.0,0.9275544683410445
755.0,0.9274617128942104
756.0,0.927368966722921
757.0,0.9272762298262487
758.0,0.9271835022032661
759.0,0.9270907838530458
760.0,0.9269980747746605
761.0,0.926905374967183
762.0,0.9268126844296862
763.0,0.9267200031612433
764.0,0.9266273311609271
765.0,0.9265346684278111
766.0,0.9264420149609683
767.0,0.9263493707594722
768.0,0.9262567358223963
769.0,0.9261641101488141
770.0,0.9260714937377992
771.0,0.9259788865884254
772.0,0.9258862886997666
773.0,0.9257937000708967
774.0,0.9257011207008896
775.0,0.9256085505888195
776.0,0.9255159897337607
777.0,0.9254234381347873
778.0,0.9253308957909738
779.0,0.9252383627013947
780.0,0.9251458388651246
781.0,0.9250533242812381
782.0,0.92496081894881
783.0,0.9248683228669151
784.0,0.9247758360346284
785.0,0.924683358451025
786.0,0.9245908901151799
787.0,0.9244984310261685
788.0,0.9244059811830658
789.0,0.9243135405849475
790.0,0.9242211092308891
791.0,0.924128687119966
792.0,0.924036274251254
793.0,0.9239438706238289
794.0,0.9238514762367666
795.0,0.9237590910891429
796.0,0.923666715180034
797.0,0.9235743485085159
798.0,0.9234819910736651
799.0,0.9233896428745578
800.0,0.9232973039102704
801.0,0.9232049741798795
802.0,0.9231126536824614
803.0,0.9230203424170932
804.0,0.9229280403828515
805.0,0.9228357475788131
806.0,0.9227434640040553
807.0,0.9226511896576549
808.0,0.9225589245386892
809.0,0.9224666686462353
810.0,0.9223744219793707
811.0,0.9222821845371728
812.0,0.9221899563187191
813.0,0.9220977373230873
814.0,0.922005527549355
815.0,0.9219133269966001
816.0,0.9218211356639004
817.0,0.921728953550334
818.0,0.921636780654979
819.0,0.9215446169769135
820.0,0.9214524625152158
821.0,0.9213603172689643
822.0,0.9212681812372374
823.0,0.9211760544191137
824.0,0.9210839368136717
825.0,0.9209918284199904
826.0,0.9208997292371484
827.0,0.9208076392642246
828.0,0.9207155585002982
829.0,0.9206234869444482
830.0,0.9205314245957538
831.0,0.9204393714532942
832.0,0.9203473275161489
833.0,0.9202552927833972
834.0,0.9201632672541189
835.0,0.9200712509273935
836.0,0.9199792438023008
837.0,0.9198872458779206
838.0,0.9197952571533328
839.0,0.9197032776276175
840.0,0.9196113072998547
841.0,0.9195193461691248
842.0,0.9194273942345079
843.0,0.9193354514950844
844.0,0.919243517949935
845.0,0.91915159359814
846.0,0.9190596784387802
847.0,0.9189677724709363
848.0,0.9188758756936892
849.0,0.9187839881061198
850.0,0.9186921097073092
851.0,0.9186002404963385
852.0,0.9185083804722889
853.0,0.9184165296342417
854.0,0.9183246879812783
855.0,0.9182328555124802
856.0,0.918141032226929
857.0,0.9180492181237063
858.0,0.917957413201894
859.0,0.9178656174605737
860.0,0.9177738308988277
861.0,0.9176820535157378
862.0,0.9175902853103862
863.0,0.9174985262818552
864.0,0.9174067764292271
865.0,0.9173150357515841
866.0,0.917223304248009
867.0,0.9171315819175843
868.0,0.9170398687593925
869.0,0.9169481647725165
870.0,0.9168564699560393
871.0,0.9167647843090437
872.0,0.9166731078306128
873.0,0.9165814405198298
874.0,0.9164897823757778
875.0,0.9163981333975403
876.0,0.9163064935842006
877.0,0.9162148629348421
878.0,0.9161232414485486
879.0,0.9160316291244037
880.0,0.9159400259614913
881.0,0.9158484319588951
882.0,0.9157568471156993
883.0,0.9156652714309877
884.0,0.9155737049038447
885.0,0.9154821475333543
886.0,0.915390599318601
887.0,0.9152990602586691
888.0,0.9152075303526432
889.0,0.915116009599608
890.0,0.915024497998648
891.0,0.9149329955488482
892.0,0.9148415022492934
893.0,0.9147500180990684
894.0,0.9146585430972585
895.0,0.9145670772429487
896.0,0.9144756205352245
897.0,0.914384172973171
898.0,0.9142927345558737
899.0,0.914201305282418
900.0,0.9141098851518898
901.0,0.9140184741633747
902.0,0.9139270723159584
903.0,0.9138356796087268
904.0,0.9137442960407659
905.0,0.9136529216111619
906.0,0.9135615563190007
907.0,0.9134702001633688
908.0,0.9133788531433524
909.0,0.9132875152580381
910.0,0.9131961865065122
911.0,0.9131048668878616
912.0,0.9130135564011729
913.0,0.9129222550455328
914.0,0.9128309628200283
915.0,0.9127396797237463
916.0,0.9126484057557739
917.0,0.9125571409151984
918.0,0.9124658852011068
919.0,0.9123746386125867
920.0,0.9122834011487255
921.0,0.9121921728086106
922.0,0.9121009535913298
923.0,0.9120097434959706
924.0,0.9119185425216211
925.0,0.911827350667369
926.0,0.9117361679323023
927.0,0.911644994315509
928.0,0.9115538298160775
929.0,0.9114626744330959
930.0,0.9113715281656526
931.0,0.9112803910128361
932.0,0.9111892629737348
933.0,0.9110981440474375
934.0,0.9110070342330328
935.0,0.9109159335296094
936.0,0.9108248419362565
937.0,0.9107337594520628
938.0,0.9106426860761176
939.0,0.91055162180751
940.0,0.9104605666453293
941.0,0.9103695205886647
942.0,0.9102784836366059
943.0,0.9101874557882422
944.0,0.9100964370426634
945.0,0.9100054273989592
946.0,0.9099144268562193
947.0,0.9098234354135336
948.0,0.9097324530699923
949.0,0.9096414798246854
950.0,0.9095505156767029
951.0,0.9094595606251352
952.0,0.9093686146690727
953.0,0.9092776778076058
954.0,0.9091867500398251
955.0,0.9090958313648211
956.0,0.9090049217816846
957.0,0.9089140212895064
958.0,0.9088231298873775
959.0,0.9087322475743888
960.0,0.9086413743496313
961.0,0.9085505102121963
962.0,0.9084596551611751
963.0,0.908368809195659
964.0,0.9082779723147394
965.0,0.9081871445175079
966.0,0.9080963258030562
967.0,0.9080055161704759
968.0,0.9079147156188588
969.0,0.907823924147297
970.0,0.9077331417548823
971.0,0.9076423684407068
972.0,0.9075516042038627
973.0,0.9074608490434424
974.0,0.907370102958538
975.0,0.9072793659482422
976.0,0.9071886380116474
977.0,0.9070979191478462
978.0,0.9070072093559315
979.0,0.906916508634996
980.0,0.9068258169841324
981.0,0.906735134402434
982.0,0.9066444608889938
983.0,0.9065537964429049
984.0,0.9064631410632606
985.0,0.9063724947491544
986.0,0.9062818574996795
987.0,0.9061912293139295
988.0,0.9061006101909981
989.0,0.906010000129979
990.0,0.905919399129966
991.0,0.905828807190053
992.0,0.905738224309334
993.0,0.9056476504869031
994.0,0.9055570857218544
995.0,0.9054665300132823
996.0,0.9053759833602809
997.0,0.9052854457619449
998.0,0.9051949172173688
999.0,0.9051043977256471
1000.0,0.9050138872858745
1001.0,0.9049233858971459
1002.0,0.9048328935585562
1003.0,0.9047424102692004
1004.0,0.9046519360281735
1005.0,0.9045614708345707
1006.0,0.9044710146874873
1007.0,0.9043805675860185
1008.0,0.9042901295292599
1009.0,0.904199700516307
1010.0,0.9041092805462554
1011.0,0.9040188696182008
1012.0,0.9039284677312389
1013.0,0.9038380748844658
1014.0,0.9037476910769774
1015.0,0.9036573163078697
1016.0,0.9035669505762389
1017.0,0.9034765938811813
1018.0,0.9033862462217932
1019.0,0.903295907597171
1020.0,0.9032055780064113
1021.0,0.9031152574486107
1022.0,0.9030249459228658
1023.0,0.9029346434282735
1024.0,0.9028443499639306
1025.0,0.9027540655289342
1026.0,0.9026637901223813
1027.0,0.9025735237433691
1028.0,0.9024832663909947
1029.0,0.9023930180643557
1030.0,0.9023027787625493
1031.0,0.902212548484673
1032.0,0.9021223272298245
1033.0,0.9020321149971016
1034.0,0.9019419117856019
1035.0,0.9018517175944234
1036.0,0.901761532422664
1037.0,0.9016713562694217
1038.0,0.9015811891337948
1039.0,0.9014910310148815
1040.0,0.90140088191178
1041.0,0.9013107418235888
1042.0,0.9012206107494065
1043.0,0.9011304886883316
1044.0,0.9010403756394627
1045.0,0.9009502716018988
1046.0,0.9008601765747386
1047.0,0.9007700905570811
1048.0,0.9006800135480254
1049.0,0.9005899455466706
1050.0,0.900499886552116
1051.0,0.9004098365634607
1052.0,0.9003197955798045
1053.0,0.9002297636002465
1054.0,0.9001397406238866
1055.0,0.9000497266498242
1056.0,0.8999597216771592
1057.0,0.8998697257049915
1058.0,0.899779738732421
1059.0,0.8996897607585478
1060.0,0.899599791782472
1061.0,0.8995098318032937
1062.0,0.8994198808201134
1063.0,0.8993299388320314
1064.0,0.8992400058381482
1065.0,0.8991500818375644
1066.0,0.8990601668293806
1067.0,0.8989702608126977
1068.0,0.8988803637866164
1069.0,0.8987904757502377
1070.0,0.8987005967026628
1071.0,0.8986107266429926
1072.0,0.8985208655703283
1073.0,0.8984310134837713
1074.0,0.8983411703824229
1075.0,0.8982513362653847
1076.0,0.8981615111317581
1077.0,0.898071694980645
1078.0,0.897981887811147
1079.0,0.8978920896223659
