X,Y,cat,ID,rues_ori,bati_ori
598943.9,131315.2,221,220,1.672776000000000,1.841224000000000
599118.9,131315.2,222,221,1.638438000000000,1.824256000000000
599293.9,131315.2,223,222,1.604177000000000,1.803938000000000
599468.9,131315.2,224,223,1.565078000000000,1.778006000000000
599643.9,131315.2,225,224,1.523779000000000,1.744108000000000
599818.9,131315.2,226,225,1.514546000000000,1.699814000000000
599993.9,131315.2,227,226,1.550666000000000,1.644316000000000
600168.9,131315.2,228,227,1.619071000000000,1.585019000000000
600343.9,131315.2,229,228,1.659620000000000,1.546473000000000
600518.9,131315.2,230,229,1.681277000000000,1.552866000000000
600693.9,131315.2,231,230,1.751057000000000,1.592567000000000
600868.9,131315.2,232,231,1.669142000000000,1.637601000000000
601043.9,131315.2,233,232,1.620965000000000,1.675209000000000
601218.9,131315.2,234,233,1.624108000000000,1.704955000000000
601393.9,131315.2,235,234,1.638236000000000,1.728456000000000
601568.9,131315.2,236,235,1.669079000000000,1.745244000000000
601743.9,131315.2,237,236,1.742637000000000,1.752150000000000
601918.9,131315.2,238,237,1.938634000000000,1.731447000000000
602093.9,131315.2,239,238,2.336334000000000,1.625455000000000
602268.9,131315.2,240,239,2.041077000000000,1.874965000000000
602443.9,131315.2,241,240,1.765473000000000,2.233436000000000
602618.9,131315.2,242,241,1.670618000000000,2.072237000000000
602793.9,131315.2,243,242,1.632785000000000,1.909460000000000
602968.9,131315.2,244,243,1.617033000000000,1.827509000000000
603143.9,131315.2,245,244,1.611662000000000,1.790093000000000
603318.9,131315.2,246,245,1.611666000000000,1.774251000000000
603493.9,131315.2,247,246,1.614587000000000,1.768994000000000
603668.9,131315.2,248,247,1.619013000000000,1.769077000000000
603843.9,131315.2,249,248,1.624205000000000,1.771798000000000
604018.9,131315.2,250,249,1.629678000000000,1.775781000000000
604193.9,131315.2,251,250,1.635196000000000,1.780320000000000
604368.9,131315.2,252,251,1.640579000000000,1.784961000000000
604543.9,131315.2,253,252,1.645748000000000,1.789521000000000
604718.9,131315.2,254,253,1.650657000000000,1.793874000000000
604893.9,131315.2,255,254,1.655305000000000,1.797977000000000
596143.9,131140.2,256,255,1.795142000000000,1.867419000000000
596318.9,131140.2,257,256,1.797302000000000,1.871855000000000
596493.9,131140.2,258,257,1.799463000000000,1.877674000000000
596668.9,131140.2,259,258,1.801571000000000,1.885300000000000
596843.9,131140.2,260,259,1.803598000000000,1.895244000000000
597018.9,131140.2,261,260,1.805576000000000,1.908064000000000
597193.9,131140.2,262,261,1.807675000000000,1.923880000000000
597368.9,131140.2,263,262,1.810017000000000,1.941671000000000
597543.9,131140.2,264,263,1.812606000000000,1.959120000000000
597718.9,131140.2,265,264,1.814817000000000,1.980128000000000
597893.9,131140.2,266,265,1.815141000000000,2.045953000000000
598068.9,131140.2,267,266,1.811305000000000,2.032432000000000
598243.9,131140.2,268,267,1.800834000000000,1.944571000000000
598418.9,131140.2,269,268,1.782017000000000,1.908255000000000
598593.9,131140.2,270,269,1.754504000000000,1.886259000000000
598768.9,131140.2,271,270,1.719472000000000,1.869524000000000
598943.9,131140.2,272,271,1.679343000000000,1.855121000000000
599118.9,131140.2,273,272,1.638638000000000,1.840787000000000
599293.9,131140.2,274,273,1.611663000000000,1.823901000000000
599468.9,131140.2,275,274,1.585314000000000,1.802116000000000
599643.9,131140.2,276,275,1.447549000000000,1.774706000000000
599818.9,131140.2,277,276,1.417436000000000,1.742617000000000
599993.9,131140.2,278,277,1.503786000000000,1.707945000000000
600168.9,131140.2,279,278,1.750068000000000,1.675344000000000
600343.9,131140.2,280,279,1.845947000000000,1.653141000000000
600518.9,131140.2,281,280,1.730136000000000,1.647913000000000
600693.9,131140.2,282,281,2.225405000000000,1.657659000000000
600868.9,131140.2,283,282,1.664131000000000,1.675249000000000
601043.9,131140.2,284,283,1.578087000000000,1.695978000000000
601218.9,131140.2,285,284,1.628102000000000,1.718548000000000
601393.9,131140.2,286,285,1.650869000000000,1.741300000000000
601568.9,131140.2,287,286,1.683600000000000,1.757809000000000
601743.9,131140.2,288,287,1.781848000000000,1.756710000000000
601918.9,131140.2,289,288,2.038474000000000,1.729665000000000
602093.9,131140.2,290,289,2.774377000000000,1.682041000000000
602268.9,131140.2,291,290,2.044958000000000,1.771026000000000
602443.9,131140.2,292,291,1.747844000000000,1.884249000000000
602618.9,131140.2,293,292,1.653196000000000,1.862008000000000
602793.9,131140.2,294,293,1.617642000000000,1.806264000000000
602968.9,131140.2,295,294,1.604493000000000,1.771263000000000
603143.9,131140.2,296,295,1.601637000000000,1.756034000000000
603318.9,131140.2,297,296,1.603950000000000,1.752233000000000
603493.9,131140.2,298,297,1.608786000000000,1.754206000000000
603668.9,131140.2,299,298,1.614791000000000,1.758897000000000
603843.9,131140.2,300,299,1.621210000000000,1.764722000000000
604018.9,131140.2,301,300,1.627647000000000,1.770869000000000
604193.9,131140.2,302,301,1.633894000000000,1.776904000000000
604368.9,131140.2,303,302,1.639857000000000,1.782640000000000
604543.9,131140.2,304,303,1.645478000000000,1.788001000000000
604718.9,131140.2,305,304,1.650740000000000,1.792947000000000
604893.9,131140.2,306,305,1.655653000000000,1.797482000000000
596143.9,130965.2,307,306,1.798748000000000,1.867208000000000
596318.9,130965.2,308,307,1.801593000000000,1.872074000000000
596493.9,130965.2,309,308,1.804471000000000,1.878663000000000
596668.9,130965.2,310,309,1.807333000000000,1.887675000000000
596843.9,130965.2,311,310,1.810107000000000,1.900117000000000
597018.9,130965.2,312,311,1.812892000000000,1.917418000000000
597193.9,130965.2,313,312,1.815996000000000,1.941228000000000
597368.9,130965.2,314,313,1.820071000000000,1.971321000000000
597543.9,130965.2,315,314,1.825862000000000,2.000115000000000
597718.9,130965.2,316,315,1.833204000000000,2.014567000000000
597893.9,130965.2,317,316,1.840053000000000,2.032292000000000
598068.9,130965.2,318,317,1.842487000000000,2.015170000000000
598243.9,130965.2,319,318,1.835932000000000,1.957383000000000
598418.9,130965.2,320,319,1.816891000000000,1.922709000000000
598593.9,130965.2,321,320,1.784595000000000,1.899328000000000
598768.9,130965.2,322,321,1.741330000000000,1.882575000000000
598943.9,130965.2,323,322,1.691211000000000,1.870341000000000
599118.9,130965.2,324,323,1.640792000000000,1.860275000000000
599293.9,130965.2,325,324,1.630149000000000,1.847754000000000
599468.9,130965.2,326,325,2.139511000000000,1.827836000000000
599643.9,130965.2,327,326,1.217981000000000,1.801488000000000
599818.9,130965.2,328,327,1.163198000000000,1.773485000000000
599993.9,130965.2,329,328,1.384785000000000,1.746743000000000
600168.9,130965.2,330,329,1.679399000000000,1.722906000000000
600343.9,130965.2,331,330,1.796105000000000,1.704151000000000
600518.9,130965.2,332,331,1.775013000000000,1.692708000000000
600693.9,130965.2,333,332,1.843680000000000,1.689236000000000
600868.9,130965.2,334,333,1.669476000000000,1.693448000000000
601043.9,130965.2,335,334,1.633162000000000,1.706059000000000
601218.9,130965.2,336,335,1.650542000000000,1.729133000000000
601393.9,130965.2,337,336,1.718566000000000,1.762922000000000
601568.9,130965.2,338,337,1.716533000000000,1.796705000000000
601743.9,130965.2,339,338,1.812382000000000,1.797540000000000
601918.9,130965.2,340,339,2.705102000000000,1.744087000000000
602093.9,130965.2,341,340,1.971825000000000,1.687325000000000
602268.9,130965.2,342,341,1.795626000000000,1.675244000000000
602443.9,130965.2,343,342,1.674467000000000,1.691179000000000
602618.9,130965.2,344,343,1.617276000000000,1.702180000000000
602793.9,130965.2,345,344,1.594127000000000,1.706282000000000
602968.9,130965.2,346,345,1.587615000000000,1.711394000000000
603143.9,130965.2,347,346,1.589469000000000,1.719313000000000
603318.9,130965.2,348,347,1.595295000000000,1.728913000000000
603493.9,130965.2,349,348,1.602800000000000,1.738988000000000
603668.9,130965.2,350,349,1.610762000000000,1.748780000000000
603843.9,130965.2,351,350,1.618601000000000,1.757931000000000
604018.9,130965.2,352,351,1.626083000000000,1.766307000000000
604193.9,130965.2,353,352,1.633099000000000,1.773908000000000
604368.9,130965.2,354,353,1.639627000000000,1.780741000000000
604543.9,130965.2,355,354,1.645681000000000,1.786873000000000
604718.9,130965.2,356,355,1.651260000000000,1.792365000000000
604893.9,130965.2,357,356,1.656410000000000,1.797321000000000
596143.9,130790.2,358,357,1.802387000000000,1.865975000000000
596318.9,130790.2,359,358,1.806110000000000,1.871076000000000
596493.9,130790.2,360,359,1.809932000000000,1.878200000000000
596668.9,130790.2,361,360,1.813658000000000,1.888373000000000
596843.9,130790.2,362,361,1.817120000000000,1.903323000000000
597018.9,130790.2,363,362,1.820218000000000,1.926131000000000
597193.9,130790.2,364,363,1.823284000000000,1.962735000000000
597368.9,130790.2,365,364,1.827840000000000,2.022939000000000
597543.9,130790.2,366,365,1.837149000000000,2.104094000000000
597718.9,130790.2,367,366,1.853853000000000,2.122528000000000
597893.9,130790.2,368,367,1.875173000000000,2.063290000000000
598068.9,130790.2,369,368,1.893174000000000,2.019040000000000
598243.9,130790.2,370,369,1.897991000000000,1.979715000000000
598418.9,130790.2,371,370,1.881260000000000,1.942949000000000
598593.9,130790.2,372,371,1.840526000000000,1.915423000000000
598768.9,130790.2,373,372,1.781834000000000,1.898016000000000
598943.9,130790.2,374,373,1.714530000000000,1.890061000000000
599118.9,130790.2,375,374,1.646332000000000,1.891446000000000
599293.9,130790.2,376,375,1.584146000000000,1.891794000000000
599468.9,130790.2,377,376,1.481959000000000,1.868081000000000
599643.9,130790.2,378,377,0.738953000000000,1.830642000000000
599818.9,130790.2,379,378,0.516767000000000,1.798654000000000
599993.9,130790.2,380,379,1.258694000000000,1.773889000000000
600168.9,130790.2,381,380,1.543965000000000,1.752307000000000
600343.9,130790.2,382,381,1.636972000000000,1.731897000000000
600518.9,130790.2,383,382,1.753774000000000,1.713739000000000
600693.9,130790.2,384,383,1.801430000000000,1.699971000000000
600868.9,130790.2,385,384,1.697979000000000,1.693760000000000
601043.9,130790.2,386,385,1.715531000000000,1.701090000000000
601218.9,130790.2,387,386,1.692435000000000,1.732278000000000
601393.9,130790.2,388,387,1.974320000000000,1.801515000000000
601568.9,130790.2,389,388,1.771895000000000,1.918630000000000
601743.9,130790.2,390,389,1.734793000000000,2.010202000000000
601918.9,130790.2,391,390,1.763067000000000,1.807407000000000
602093.9,130790.2,392,391,1.694883000000000,1.600088000000000
602268.9,130790.2,393,392,1.628326000000000,1.514347000000000
602443.9,130790.2,394,393,1.587239000000000,1.516191000000000
602618.9,130790.2,395,394,1.565346000000000,1.560271000000000
602793.9,130790.2,396,395,1.559144000000000,1.609547000000000
602968.9,130790.2,397,396,1.563538000000000,1.649778000000000
603143.9,130790.2,398,397,1.573373000000000,1.680570000000000
603318.9,130790.2,399,398,1.584963000000000,1.704363000000000
603493.9,130790.2,400,399,1.596374000000000,1.723247000000000
603668.9,130790.2,401,400,1.606953000000000,1.738619000000000
603843.9,130790.2,402,401,1.616548000000000,1.751377000000000
604018.9,130790.2,403,402,1.625214000000000,1.762168000000000
604193.9,130790.2,404,403,1.633060000000000,1.771388000000000
604368.9,130790.2,405,404,1.640183000000000,1.779330000000000
604543.9,130790.2,406,405,1.646655000000000,1.786251000000000
604718.9,130790.2,407,406,1.652542000000000,1.792312000000000
604893.9,130790.2,408,407,1.657904000000000,1.797640000000000
596143.9,130615.2,409,408,1.804791000000000,1.863981000000000
596318.9,130615.2,410,409,1.809373000000000,1.868926000000000
596493.9,130615.2,411,410,1.814114000000000,1.876064000000000
596668.9,130615.2,412,411,1.818651000000000,1.886510000000000
596843.9,130615.2,413,412,1.822538000000000,1.902386000000000
597018.9,130615.2,414,413,1.825063000000000,1.927922000000000
597193.9,130615.2,415,414,1.825655000000000,1.973114000000000
597368.9,130615.2,416,415,1.825314000000000,2.065115000000000
597543.9,130615.2,417,416,1.832647000000000,2.266032000000000
597718.9,130615.2,418,417,1.861895000000000,2.338172000000000
597893.9,130615.2,419,418,1.908173000000000,2.143337000000000
598068.9,130615.2,420,419,1.954892000000000,2.085798000000000
598243.9,130615.2,421,420,1.983595000000000,2.027544000000000
598418.9,130615.2,422,421,1.975304000000000,1.967549000000000
598593.9,130615.2,423,422,1.920732000000000,1.929834000000000
598768.9,130615.2,424,423,1.835912000000000,1.910448000000000
598943.9,130615.2,425,424,1.743735000000000,1.906815000000000
599118.9,130615.2,426,425,1.656678000000000,1.930988000000000
599293.9,130615.2,427,426,1.589978000000000,1.980167000000000
599468.9,130615.2,428,427,1.719231000000000,1.921564000000000
599643.9,130615.2,429,428,1.815146000000000,1.853306000000000
599818.9,130615.2,430,429,1.099674000000000,1.813087000000000
599993.9,130615.2,431,430,1.161937000000000,1.790262000000000
600168.9,130615.2,432,431,1.450445000000000,1.769247000000000
600343.9,130615.2,433,432,1.577579000000000,1.744083000000000
600518.9,130615.2,434,433,1.752399000000000,1.717654000000000
600693.9,130615.2,435,434,2.116142000000000,1.693609000000000
600868.9,130615.2,436,435,1.549151000000000,1.676113000000000
601043.9,130615.2,437,436,2.933443000000000,1.675576000000000
601218.9,130615.2,438,437,1.716367000000000,1.712655000000000
601393.9,130615.2,439,438,1.665142000000000,1.822758000000000
601568.9,130615.2,440,439,1.985017000000000,2.055743000000000
601743.9,130615.2,441,440,1.871083000000000,2.957346000000000
601918.9,130615.2,442,441,1.614798000000000,1.894239000000000
602093.9,130615.2,443,442,1.565972000000000,1.453202000000000
602268.9,130615.2,444,443,1.539305000000000,1.323133000000000
602443.9,130615.2,445,444,1.522687000000000,1.359388000000000
602618.9,130615.2,446,445,1.516460000000000,1.459147000000000
602793.9,130615.2,447,446,1.523034000000000,1.546243000000000
602968.9,130615.2,448,447,1.539615000000000,1.610192000000000
603143.9,130615.2,449,448,1.559181000000000,1.655743000000000
603318.9,130615.2,450,449,1.577163000000000,1.688731000000000
603493.9,130615.2,451,450,1.592380000000000,1.713409000000000
603668.9,130615.2,452,451,1.605155000000000,1.732479000000000
603843.9,130615.2,453,452,1.616079000000000,1.747667000000000
